dataset,model,corruption,d_acc,d_f1,d_xai,D_c
handpd_meander,resnet50,shadow,-0.016216216216216172,-0.010643761433075017,0.1412822222222222,0.01695520790641385
handpd_meander,vgg16,brightness,0.10373692077727956,0.07393923083671158,0.33515,0.14108022963965328
handpd_meander,vgg16,contrast,0.01823617339312407,0.002027726050072379,0.11401199999999999,0.03252880451158375
handpd_meander,vgg16,gaussian_blur,0.05680119581464873,0.0031639615977945303,0.12014999999999999,0.05337978638666273
handpd_meander,vgg16,gaussian_noise,-0.03856502242152461,-0.001102696011676094,0.13951399999999997,0.00828947998573486
handpd_meander,vgg16,jpeg_compression,-0.01076233183856502,0.004894179894179885,0.123028,0.02069268804897146
handpd_meander,vgg16,perspective,0.004484304932735437,0.004148956386405235,0.3161,0.06670683938228929
handpd_meander,vgg16,rotation,0.019133034379671184,0.15577763753842186,0.648448,0.18598940845136216
handpd_meander,vgg16,shadow,0.1428998505231689,0.013012674150101577,0.1986,0.11507372750661493
handpd_spiral,efficientnet_b0,brightness,0.1479518072289155,0.18259462587684677,0.23430000000000006,0.17561429137751178
handpd_spiral,efficientnet_b0,contrast,0.07831325301204804,0.1085705085555386,0.11434583333333331,0.09459694573935226
handpd_spiral,efficientnet_b0,gaussian_blur,0.114457831325301,0.14828138981208963,0.204414,0.1425961326062774
handpd_spiral,efficientnet_b0,gaussian_noise,0.041204819277108375,0.03375066958521251,0.08266200000000001,0.04726001051411794
handpd_spiral,efficientnet_b0,jpeg_compression,0.0759036144578312,0.1072931932755556,0.11118571428571429,0.09237690806872513
handpd_spiral,efficientnet_b0,perspective,0.10530120481927696,0.04513576422735745,0.38865799999999995,0.1439229316778457
handpd_spiral,efficientnet_b0,rotation,0.15927710843373474,-0.0017173681586017016,0.5230140000000001,0.18372614376928686
handpd_spiral,efficientnet_b0,shadow,0.04722891566265044,-0.008435063154018593,0.162314,0.05354673888511965
handpd_spiral,mobilenet_v3_large,brightness,0.17174177831912316,0.044229367792516745,0.201186,0.1393768994973166
handpd_spiral,mobilenet_v3_large,contrast,0.006090133982947678,0.006099262507474559,0.06354,0.017582845743716206
handpd_spiral,mobilenet_v3_large,gaussian_blur,0.006820950060901371,0.011092177158536474,0.10696200000000002,0.028130528178011635
handpd_spiral,mobilenet_v3_large,gaussian_noise,0.0058465286236299,0.018833331686287702,0.10499399999999999,0.029572063817701257
handpd_spiral,mobilenet_v3_large,jpeg_compression,0.02947624847746661,0.01693599047819674,0.105008,0.04082052138219233
handpd_spiral,mobilenet_v3_large,perspective,0.27478684531059694,0.04334527931924943,0.242876,0.1989722064510733
handpd_spiral,mobilenet_v3_large,rotation,0.15615103532277724,0.036875648897209796,0.41815399999999997,0.17276901233055156
handpd_spiral,mobilenet_v3_large,shadow,0.27478684531059694,0.043152797028932655,0.17103000000000004,0.18454526176397829
handpd_spiral,resnet50,brightness,0.113031914893617,-0.004064595361903381,0.319262,0.1191489788382375
handpd_spiral,resnet50,contrast,-0.016755319148936236,0.0022044353307509724,0.09772,0.011827671024757177
handpd_spiral,resnet50,gaussian_blur,-0.0367021276595745,0.05938009621368351,0.134442,0.026351365034317804
handpd_spiral,resnet50,gaussian_noise,0.09893617021276585,0.00011252710516259853,0.18085,0.0856718432379317
handpd_spiral,resnet50,jpeg_compression,-0.051861702127659545,0.02004387915647658,0.16278800000000002,0.012639912683113208
handpd_spiral,resnet50,perspective,-0.0047872340425532825,0.014419857001047406,0.384068,0.0787459400790376
handpd_spiral,resnet50,rotation,0.052925531914893534,0.02074148496442956,0.49857,0.13239921144677563
handpd_spiral,resnet50,shadow,0.16808510638297863,-0.0009466982066206039,0.269734,0.13770534372950313
handpd_spiral,vgg16,brightness,0.05264623955431756,-0.0055821080029131494,0.20117400000000005,0.06488328737628485
handpd_spiral,vgg16,contrast,-0.005571030640668492,-0.005166650409600708,0.065758,0.00881608955678554
handpd_spiral,vgg16,gaussian_blur,0.02618384401114209,0.040408455190928734,0.12339000000000003,0.04989245856284967
handpd_spiral,vgg16,gaussian_noise,0.009192200557103087,0.013421683349781516,0.07847400000000002,0.024317405283486002
handpd_spiral,vgg16,jpeg_compression,0.0011142061281336983,-0.007920854004766867,0.08271800000000001,0.01472444686263679
handpd_spiral,vgg16,perspective,0.02785515320334262,0.026674964268409446,0.239364,0.06980286588219414
handpd_spiral,vgg16,rotation,0.03454038997214486,0.049247058364689976,0.43002399999999996,0.11804911249547942
handpd_spiral,vgg16,shadow,0.01671309192200561,-0.007221692328655193,0.10392,0.02697403826240625
pdraw_spiral,efficientnet_b0,brightness,0.03809523809523806,0.023090797294527624,0.20312000000000002,0.06659885823597733
pdraw_spiral,efficientnet_b0,contrast,0.009523809523809426,0.016371882086167838,0.056484000000000006,0.020970269387755067
pdraw_spiral,efficientnet_b0,gaussian_blur,-0.13333333333333344,-0.06543628941616077,0.15436,-0.055425553491514956
pdraw_spiral,efficientnet_b0,gaussian_noise,-0.1142857142857144,-0.03360016420361243,0.15671702127659576,-0.03587950214862177
pdraw_spiral,efficientnet_b0,jpeg_compression,-0.009523809523809584,0.00257321110262296,0.21189,0.0383880585688821
pdraw_spiral,efficientnet_b0,perspective,0.04761904761904758,0.053571918277800654,0.6055804347826087,0.16099718624938575
pdraw_spiral,efficientnet_b0,rotation,0.20952380952380945,0.08258714969241295,0.52472,0.2344820496696286
pdraw_spiral,efficientnet_b0,shadow,0.1714285714285714,0.06920995670995678,0.320692,0.17061567272727274
pdraw_spiral,mobilenet_v3_large,brightness,0.06666666666666674,0.033126133126133085,0.37142200000000003,0.1175555732711733
pdraw_spiral,mobilenet_v3_large,contrast,0.016666666666666774,0.031131831131831145,0.12310799999999998,0.04229448267288273
pdraw_spiral,mobilenet_v3_large,gaussian_blur,-0.0749999999999999,-0.060808080808080846,0.31993877551020405,0.00824533085961661
pdraw_spiral,mobilenet_v3_large,gaussian_noise,0.0500000000000001,0.031833491617089545,0.19591,0.0737320474851269
pdraw_spiral,mobilenet_v3_large,jpeg_compression,0.050000000000000044,-0.009027891235850172,0.33462400000000003,0.08921643262924497
pdraw_spiral,mobilenet_v3_large,perspective,-0.09999999999999995,-0.0978088578088578,0.40869,0.002395342657342689
pdraw_spiral,mobilenet_v3_large,rotation,0.0833333333333334,0.19730506647502694,0.67529,0.23591618660917477
pdraw_spiral,mobilenet_v3_large,shadow,0.07500000000000007,0.13115151515151516,0.22559199999999996,0.12196385454545458
pdraw_spiral,resnet50,brightness,0.06666666666666674,0.036686222400508076,0.25271,0.0948812000534858
pdraw_spiral,resnet50,contrast,0.025000000000000022,0.016825396825396792,0.10570208333333331,0.03868803571428571
pdraw_spiral,resnet50,gaussian_blur,0.15000000000000005,0.07701409548504592,0.307168,0.1595378286455138
pdraw_spiral,resnet50,gaussian_noise,0.10833333333333342,0.05643241070070333,0.26786999999999994,0.1246703898768777
pdraw_spiral,resnet50,jpeg_compression,0.2166666666666667,0.11665661090748196,0.312202,0.20577071660557794
pdraw_spiral,resnet50,perspective,5.551115123125783e-17,-0.00034632034632038204,0.34098000000000006,0.06809210389610393
pdraw_spiral,resnet50,rotation,0.07500000000000007,0.03559387614036428,0.533482,0.15487456284210932
pdraw_spiral,resnet50,shadow,0.12500000000000006,0.06625768967874228,0.23901799999999998,0.13018090690362272
pdraw_spiral,vgg16,brightness,0.07619047619047617,0.20045289855072457,0.313626,0.16095630766045546
pdraw_spiral,vgg16,contrast,0.0,0.0,0.11056200000000001,0.022112400000000004
pdraw_spiral,vgg16,gaussian_blur,-0.028571428571428657,-0.0681818181818182,0.29964399999999997,0.025188540259740204
pdraw_spiral,vgg16,gaussian_noise,0.0,0.0,0.212126,0.0424252
pdraw_spiral,vgg16,jpeg_compression,-0.009523809523809554,-0.012500000000000034,0.28154,0.04779609523809522
pdraw_spiral,vgg16,perspective,-0.01904761904761911,-0.04545454545454547,0.30058799999999997,0.0369574268398268
pdraw_spiral,vgg16,rotation,-0.028571428571428626,-0.06393280632411072,0.4253720000000001,0.0516088438170525
pdraw_spiral,vgg16,shadow,0.00952380952380949,-0.04308300395256927,0.20342000000000002,0.03252100357613397
pdraw_wave,efficientnet_b0,brightness,-0.06086956521739141,-0.04301428794329405,0.17884400000000003,-0.007570268991683914
pdraw_wave,efficientnet_b0,contrast,-0.026086956521739268,-0.017468095520915668,0.037062000000000005,-0.010871506917144334
pdraw_wave,efficientnet_b0,gaussian_blur,-0.008695652173913132,-0.027069597069597127,0.11264399999999998,0.010060094792164295
pdraw_wave,efficientnet_b0,gaussian_noise,-0.14782608695652186,-0.11566184649610686,0.08564,-0.09148359742709297
pdraw_wave,efficientnet_b0,jpeg_compression,0.043478260869565175,0.017812626409911454,0.07732599999999999,0.04254811835775602
pdraw_wave,efficientnet_b0,perspective,-0.06956521739130449,-0.05120967741935491,0.38420000000000004,0.0266944880785413
pdraw_wave,efficientnet_b0,rotation,0.1391304347826087,0.05733583489681047,0.628892,0.2125443678603475
pdraw_wave,efficientnet_b0,shadow,0.07826086956521734,0.01838057187356377,0.13124799999999998,0.0708942063446778
pdraw_wave,mobilenet_v3_large,brightness,0.12142857142857136,0.13642440318302393,0.2962408163265306,0.160889769934499
pdraw_wave,mobilenet_v3_large,contrast,0.007142857142857119,0.008547008547008563,0.07036800000000001,0.020209131135531133
pdraw_wave,mobilenet_v3_large,gaussian_blur,0.09285714285714283,0.10490224972983601,0.25628399999999996,0.1291560463475222
pdraw_wave,mobilenet_v3_large,gaussian_noise,0.0857142857142856,0.08014717207153248,0.149844,0.09687009447860255
pdraw_wave,mobilenet_v3_large,jpeg_compression,0.057142857142857086,0.04862745098039217,0.17965,0.0790896638655462
pdraw_wave,mobilenet_v3_large,perspective,0.0714285714285713,0.08875739644970418,0.37150799999999995,0.1366431046491969
pdraw_wave,mobilenet_v3_large,rotation,0.41428571428571426,0.85,0.7768111111111112,0.6175050793650794
pdraw_wave,mobilenet_v3_large,shadow,0.0499999999999999,0.06022988505747131,0.16048,0.07516496551724135
pdraw_wave,resnet50,brightness,0.05925925925925927,0.08009615384615379,0.280108,0.10968007578347577
pdraw_wave,resnet50,contrast,0.022222222222222216,0.020935960591132997,0.10121400000000001,0.037634699288451014
pdraw_wave,resnet50,gaussian_blur,0.03703703703703703,0.03571428571428571,0.297774,0.08878760423280423
pdraw_wave,resnet50,gaussian_noise,0.03703703703703702,0.030502145240743638,0.215628,0.0707947620907416
pdraw_wave,resnet50,jpeg_compression,0.02962962962962965,0.03342490842490842,0.18476800000000002,0.06179588734228735
pdraw_wave,resnet50,perspective,0.03703703703703703,0.04807692307692303,0.351456,0.10323279544159542
pdraw_wave,resnet50,rotation,0.11111111111111113,0.08537908037908033,0.7571439999999999,0.23259807966927967
pdraw_wave,resnet50,shadow,0.04444444444444446,0.04523809523809523,0.202084,0.0762104507936508
pdraw_wave,vgg16,brightness,0.00800000000000005,0.020966693562847437,0.311218,0.07253360806885426
pdraw_wave,vgg16,contrast,0.007999999999999997,0.010756915498294852,0.076684,0.022563874649488454
pdraw_wave,vgg16,gaussian_blur,0.06400000000000013,0.03459207459207458,0.19199000000000002,0.08077562237762245
pdraw_wave,vgg16,gaussian_noise,-0.007999999999999997,0.010429358439968565,0.12251799999999999,0.02363240753199057
pdraw_wave,vgg16,jpeg_compression,-0.007999999999999997,-0.0017751479289940732,0.12307599999999998,0.02008265562130178
pdraw_wave,vgg16,perspective,-0.03999999999999999,-0.021978021978021883,0.4348719999999999,0.06038099340659343
pdraw_wave,vgg16,rotation,-0.03999999999999988,-0.019263188918361242,0.6966839999999999,0.11355784332449168
pdraw_wave,vgg16,shadow,-0.007999999999999945,-0.01834978746743449,0.15828799999999998,0.02215266375976968
