dataset,model,image,y_true,corruption,level,pearson_clean,spearman_clean,ssim_clean,iou_top20_clean
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,2,0.7818,0.5881,0.8089,0.5751
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,3,0.9106,0.871,0.8868,0.6536
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,4,0.6454,0.6413,0.7444,0.4316
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,5,0.2962,0.293,0.3968,0.1903
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,1,0.8186,0.7236,0.8154,0.626
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,2,0.8966,0.7711,0.8684,0.6907
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,3,0.4941,0.5579,0.7994,0.4502
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,4,0.8014,0.5151,0.758,0.3352
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,5,0.3626,0.1886,0.5821,0.1815
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,1,0.6538,0.5812,0.8485,0.377
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,2,0.9114,0.6652,0.8726,0.4412
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,3,0.225,0.6481,0.8087,0.3408
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,4,0.2551,0.2445,0.6505,0.3094
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,5,0.2598,0.214,0.638,0.2862
pdraw_spiral,resnet50,V55HE14,0,contrast,1,-0.0517,-0.0964,0.8044,0.3588
pdraw_spiral,resnet50,V55HE14,0,contrast,2,0.8968,0.6373,0.8904,0.6227
pdraw_spiral,resnet50,V55HE14,0,contrast,3,0.9233,0.5961,0.8848,0.377
pdraw_spiral,resnet50,V55HE14,0,contrast,4,0.974,0.9998,0.9624,1.0
pdraw_spiral,resnet50,V55HE14,0,contrast,5,0.9019,0.7882,0.8544,0.5813
pdraw_spiral,resnet50,V55HE14,0,brightness,1,0.3799,0.4011,0.828,0.368
pdraw_spiral,resnet50,V55HE14,0,brightness,2,0.9164,0.8951,0.9426,0.8694
pdraw_spiral,resnet50,V55HE14,0,brightness,3,0.9571,0.6116,0.9055,0.6227
pdraw_spiral,resnet50,V55HE14,0,brightness,4,0.7007,0.4883,0.5606,0.38
pdraw_spiral,resnet50,V55HE14,0,brightness,5,0.6736,0.4278,0.7221,0.2954
pdraw_spiral,resnet50,V55HE14,0,shadow,1,0.9011,0.8946,0.9249,0.8694
pdraw_spiral,resnet50,V55HE14,0,shadow,2,0.6172,0.6075,0.6705,0.4387
pdraw_spiral,resnet50,V55HE14,0,shadow,3,0.4302,0.4843,0.5385,0.3499
pdraw_spiral,resnet50,V55HE14,0,shadow,4,0.3104,0.4016,0.2812,0.2995
pdraw_spiral,resnet50,V55HE14,0,shadow,5,0.1118,0.2413,0.2233,0.1627
pdraw_spiral,resnet50,V55HE14,0,perspective,1,0.5482,0.7004,0.7951,0.3996
pdraw_spiral,resnet50,V55HE14,0,perspective,2,0.8993,0.8807,0.9261,0.6471
pdraw_spiral,resnet50,V55HE14,0,perspective,3,0.4085,0.7496,0.8188,0.5121
pdraw_spiral,resnet50,V55HE14,0,perspective,4,0.3789,0.5497,0.7096,0.2874
pdraw_spiral,resnet50,V55HE14,0,perspective,5,0.0755,0.4132,0.7284,0.2644
pdraw_spiral,resnet50,V55HE14,0,rotation,1,0.2447,0.5991,0.8008,0.437
pdraw_spiral,resnet50,V55HE14,0,rotation,2,0.0468,0.3127,0.5803,0.1152
pdraw_spiral,resnet50,V55HE14,0,rotation,3,0.0553,0.2664,0.4902,0.2324
pdraw_spiral,resnet50,V55HE14,0,rotation,4,0.1786,0.4515,0.5997,0.2486
pdraw_spiral,resnet50,V55HE14,0,rotation,5,-0.01,0.1637,0.3998,0.117
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,1,0.9247,0.8768,0.6699,0.8031
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,2,0.8878,0.8523,0.6453,0.8132
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,3,0.752,0.7981,0.4922,0.5314
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,4,0.7456,0.773,0.4972,0.4931
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,5,0.6154,0.6072,0.3789,0.3879
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,1,0.8628,0.8077,0.7012,0.6891
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,2,0.7582,0.8012,0.642,0.504
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,3,0.7222,0.786,0.6076,0.4108
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,4,0.6668,0.7334,0.5724,0.4133
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,5,0.6103,0.7179,0.5411,0.3643
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,1,0.976,0.9448,0.868,0.8768
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,2,0.8838,0.9159,0.7819,0.6754
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,3,0.8674,0.8503,0.6915,0.6647
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,4,0.7805,0.7392,0.5756,0.5642
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,5,0.8198,0.8008,0.6473,0.6104
pdraw_spiral,resnet50,V08HE01,0,contrast,1,0.9413,0.8458,0.7606,0.8289
pdraw_spiral,resnet50,V08HE01,0,contrast,2,0.9699,0.8684,0.7958,0.8959
pdraw_spiral,resnet50,V08HE01,0,contrast,3,0.9837,0.9064,0.8059,0.9133
pdraw_spiral,resnet50,V08HE01,0,contrast,4,0.934,0.9412,0.7919,0.7653
pdraw_spiral,resnet50,V08HE01,0,contrast,5,0.899,0.9243,0.6876,0.6314
pdraw_spiral,resnet50,V08HE01,0,brightness,1,0.7428,0.7565,0.6433,0.4787
pdraw_spiral,resnet50,V08HE01,0,brightness,2,0.9187,0.9194,0.8263,0.7302
pdraw_spiral,resnet50,V08HE01,0,brightness,3,0.9699,0.9004,0.8247,0.8184
pdraw_spiral,resnet50,V08HE01,0,brightness,4,0.4426,0.4619,0.4344,0.394
pdraw_spiral,resnet50,V08HE01,0,brightness,5,0.4311,0.4728,0.4329,0.3908
pdraw_spiral,resnet50,V08HE01,0,shadow,1,0.9576,0.8965,0.8086,0.8588
pdraw_spiral,resnet50,V08HE01,0,shadow,2,0.812,0.8275,0.6879,0.5004
pdraw_spiral,resnet50,V08HE01,0,shadow,3,0.5769,0.624,0.5284,0.3764
pdraw_spiral,resnet50,V08HE01,0,shadow,4,0.4811,0.5739,0.5036,0.3001
pdraw_spiral,resnet50,V08HE01,0,shadow,5,0.371,0.4759,0.4061,0.2201
pdraw_spiral,resnet50,V08HE01,0,perspective,1,0.8079,0.8479,0.726,0.553
pdraw_spiral,resnet50,V08HE01,0,perspective,2,0.8092,0.7976,0.6567,0.6038
pdraw_spiral,resnet50,V08HE01,0,perspective,3,0.8234,0.7876,0.6529,0.6414
pdraw_spiral,resnet50,V08HE01,0,perspective,4,0.8035,0.752,0.6178,0.6285
pdraw_spiral,resnet50,V08HE01,0,perspective,5,0.8021,0.785,0.6062,0.6302
pdraw_spiral,resnet50,V08HE01,0,rotation,1,0.853,0.9138,0.7649,0.6206
pdraw_spiral,resnet50,V08HE01,0,rotation,2,0.0699,0.2113,0.3362,0.1403
pdraw_spiral,resnet50,V08HE01,0,rotation,3,0.2402,0.5302,0.4643,0.2643
pdraw_spiral,resnet50,V08HE01,0,rotation,4,-0.0032,0.0019,0.2821,0.0515
pdraw_spiral,resnet50,V08HE01,0,rotation,5,0.2695,0.3079,0.3381,0.2522
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,1,0.9433,0.9274,0.7721,0.7559
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,2,0.6644,0.6694,0.5475,0.387
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,3,0.6549,0.6806,0.5374,0.3904
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,4,0.5317,0.5269,0.4128,0.3029
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,5,0.3774,0.4076,0.4468,0.1967
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,1,0.8407,0.8304,0.6846,0.6427
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,2,0.6785,0.6709,0.5984,0.4594
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,3,0.5344,0.5049,0.4637,0.357
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,4,0.5011,0.4435,0.3583,0.3153
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,5,0.3853,0.4512,0.3666,0.2559
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,1,0.8924,0.9422,0.8612,0.7225
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,2,0.723,0.7306,0.5972,0.4921
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,3,0.6441,0.6456,0.5551,0.3715
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,4,0.5354,0.5116,0.4753,0.3557
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,5,0.3264,0.3232,0.3679,0.2708
pdraw_spiral,resnet50,V07HE01,0,contrast,1,0.9403,0.8449,0.7389,0.7509
pdraw_spiral,resnet50,V07HE01,0,contrast,2,0.9787,0.9791,0.8958,0.8592
pdraw_spiral,resnet50,V07HE01,0,contrast,3,0.9914,0.9849,0.9495,0.9056
pdraw_spiral,resnet50,V07HE01,0,contrast,4,0.9748,0.942,0.8847,0.8977
pdraw_spiral,resnet50,V07HE01,0,contrast,5,0.9402,0.9346,0.8471,0.8826
pdraw_spiral,resnet50,V07HE01,0,brightness,1,0.8408,0.8696,0.752,0.5804
pdraw_spiral,resnet50,V07HE01,0,brightness,2,0.9439,0.8888,0.8455,0.7535
pdraw_spiral,resnet50,V07HE01,0,brightness,3,0.9766,0.9142,0.8793,0.8465
pdraw_spiral,resnet50,V07HE01,0,brightness,4,0.467,0.3551,0.477,0.3903
pdraw_spiral,resnet50,V07HE01,0,brightness,5,0.4677,0.4528,0.509,0.3354
pdraw_spiral,resnet50,V07HE01,0,shadow,1,0.9693,0.9137,0.8784,0.8396
pdraw_spiral,resnet50,V07HE01,0,shadow,2,0.9667,0.9112,0.8416,0.8249
pdraw_spiral,resnet50,V07HE01,0,shadow,3,0.8393,0.8249,0.7161,0.5833
pdraw_spiral,resnet50,V07HE01,0,shadow,4,0.7012,0.7178,0.5606,0.4295
pdraw_spiral,resnet50,V07HE01,0,shadow,5,0.7802,0.7676,0.4952,0.5331
pdraw_spiral,resnet50,V07HE01,0,perspective,1,0.9058,0.8544,0.7722,0.7251
pdraw_spiral,resnet50,V07HE01,0,perspective,2,0.8935,0.8229,0.6641,0.695
pdraw_spiral,resnet50,V07HE01,0,perspective,3,0.8625,0.827,0.7054,0.6299
pdraw_spiral,resnet50,V07HE01,0,perspective,4,0.8167,0.8771,0.6834,0.6025
pdraw_spiral,resnet50,V07HE01,0,perspective,5,0.7396,0.745,0.6382,0.4946
pdraw_spiral,resnet50,V07HE01,0,rotation,1,0.5514,0.5777,0.4299,0.3726
pdraw_spiral,resnet50,V07HE01,0,rotation,2,0.3497,0.5671,0.4668,0.3599
pdraw_spiral,resnet50,V07HE01,0,rotation,3,0.2254,0.252,0.3598,0.1602
pdraw_spiral,resnet50,V07HE01,0,rotation,4,0.2529,0.4088,0.3371,0.1485
pdraw_spiral,resnet50,V07HE01,0,rotation,5,0.2951,0.2507,0.2832,0.1813
pdraw_spiral,resnet50,V55HE15,0,jpeg_compression,1,0.594,0.7255,0.8305,0.5275
pdraw_spiral,resnet50,V55HE15,0,jpeg_compression,2,0.4162,0.5081,0.6328,0.3048
pdraw_spiral,resnet50,V55HE15,0,jpeg_compression,3,0.535,0.451,0.4877,0.2552
pdraw_spiral,resnet50,V55HE15,0,jpeg_compression,4,0.1814,0.2977,0.4114,0.117
pdraw_spiral,resnet50,V55HE15,0,jpeg_compression,5,-0.0456,0.1459,0.4064,0.0322
pdraw_spiral,resnet50,V55HE15,0,gaussian_blur,1,0.9165,0.7269,0.8704,0.4821
pdraw_spiral,resnet50,V55HE15,0,gaussian_blur,2,0.6481,0.4823,0.7158,0.1984
pdraw_spiral,resnet50,V55HE15,0,gaussian_blur,3,0.2472,0.2976,0.5173,0.1284
pdraw_spiral,resnet50,V55HE15,0,gaussian_blur,4,0.169,0.2998,0.5285,0.1198
pdraw_spiral,resnet50,V55HE15,0,gaussian_blur,5,0.1887,0.2561,0.5034,0.1316
pdraw_spiral,resnet50,V55HE15,0,gaussian_noise,1,0.921,0.637,0.8573,0.4119
pdraw_spiral,resnet50,V55HE15,0,gaussian_noise,2,0.7664,0.5737,0.7732,0.3448
pdraw_spiral,resnet50,V55HE15,0,gaussian_noise,3,0.2928,0.318,0.6273,0.1476
pdraw_spiral,resnet50,V55HE15,0,gaussian_noise,4,0.1124,0.1116,0.6092,0.0983
pdraw_spiral,resnet50,V55HE15,0,gaussian_noise,5,0.4972,0.171,0.5627,0.1889
pdraw_spiral,resnet50,V55HE15,0,contrast,1,0.8123,0.559,0.8782,0.395
pdraw_spiral,resnet50,V55HE15,0,contrast,2,0.8652,0.6476,0.9067,0.5617
pdraw_spiral,resnet50,V55HE15,0,contrast,3,0.9735,0.7728,0.9451,0.7062
pdraw_spiral,resnet50,V55HE15,0,contrast,4,0.7628,0.6883,0.804,0.426
pdraw_spiral,resnet50,V55HE15,0,contrast,5,0.4706,0.4439,0.7485,0.2857
pdraw_spiral,resnet50,V55HE15,0,brightness,1,0.1347,0.6158,0.7952,0.5312
pdraw_spiral,resnet50,V55HE15,0,brightness,2,0.9122,0.7712,0.9159,0.4734
pdraw_spiral,resnet50,V55HE15,0,brightness,3,0.99,0.9992,0.9523,1.0
pdraw_spiral,resnet50,V55HE15,0,brightness,4,0.2194,0.5001,0.4317,0.3777
pdraw_spiral,resnet50,V55HE15,0,brightness,5,0.3496,0.4943,0.7568,0.3309
pdraw_spiral,resnet50,V55HE15,0,shadow,1,0.976,0.8155,0.9259,0.5307
pdraw_spiral,resnet50,V55HE15,0,shadow,2,0.2513,0.5262,0.7399,0.2754
pdraw_spiral,resnet50,V55HE15,0,shadow,3,-0.0045,0.1321,0.4897,0.0766
pdraw_spiral,resnet50,V55HE15,0,shadow,4,-0.1147,0.0437,0.4751,0.0399
pdraw_spiral,resnet50,V55HE15,0,shadow,5,-0.1404,-0.0709,0.3783,0.0459
pdraw_spiral,resnet50,V55HE15,0,perspective,1,0.0448,0.2238,0.7441,0.208
pdraw_spiral,resnet50,V55HE15,0,perspective,2,0.0647,0.4699,0.718,0.3133
pdraw_spiral,resnet50,V55HE15,0,perspective,3,0.0634,0.389,0.7627,0.3156
pdraw_spiral,resnet50,V55HE15,0,perspective,4,0.0205,0.5143,0.7439,0.3265
pdraw_spiral,resnet50,V55HE15,0,perspective,5,-0.0085,0.4554,0.6891,0.2115
pdraw_spiral,resnet50,V55HE15,0,rotation,1,0.0924,0.5722,0.8248,0.4855
pdraw_spiral,resnet50,V55HE15,0,rotation,2,0.0894,0.3804,0.537,0.2258
pdraw_spiral,resnet50,V55HE15,0,rotation,3,0.6059,0.4164,0.5681,0.2777
pdraw_spiral,resnet50,V55HE15,0,rotation,4,0.0488,0.2738,0.4332,0.2314
pdraw_spiral,resnet50,V55HE15,0,rotation,5,0.4483,0.2866,0.2993,0.2262
pdraw_spiral,resnet50,V03PE01,1,jpeg_compression,1,0.9744,0.9763,0.9391,0.7582
pdraw_spiral,resnet50,V03PE01,1,jpeg_compression,2,0.9128,0.9173,0.8821,0.5337
pdraw_spiral,resnet50,V03PE01,1,jpeg_compression,3,0.8761,0.8669,0.8375,0.4537
pdraw_spiral,resnet50,V03PE01,1,jpeg_compression,4,0.8152,0.8252,0.7519,0.2527
pdraw_spiral,resnet50,V03PE01,1,jpeg_compression,5,0.6961,0.7049,0.7212,0.2691
pdraw_spiral,resnet50,V03PE01,1,gaussian_blur,1,0.9082,0.9031,0.889,0.5371
pdraw_spiral,resnet50,V03PE01,1,gaussian_blur,2,0.8917,0.879,0.8479,0.5027
pdraw_spiral,resnet50,V03PE01,1,gaussian_blur,3,0.8841,0.8733,0.8084,0.5356
pdraw_spiral,resnet50,V03PE01,1,gaussian_blur,4,0.8662,0.8644,0.7979,0.5258
pdraw_spiral,resnet50,V03PE01,1,gaussian_blur,5,0.823,0.8211,0.7928,0.5121
pdraw_spiral,resnet50,V03PE01,1,gaussian_noise,1,0.955,0.9539,0.9364,0.6317
pdraw_spiral,resnet50,V03PE01,1,gaussian_noise,2,0.9175,0.9152,0.8715,0.5556
pdraw_spiral,resnet50,V03PE01,1,gaussian_noise,3,0.7796,0.7892,0.7934,0.398
pdraw_spiral,resnet50,V03PE01,1,gaussian_noise,4,0.6905,0.7364,0.6888,0.3037
pdraw_spiral,resnet50,V03PE01,1,gaussian_noise,5,0.6197,0.7164,0.6253,0.2653
pdraw_spiral,resnet50,V03PE01,1,contrast,1,0.9344,0.9386,0.8935,0.6735
pdraw_spiral,resnet50,V03PE01,1,contrast,2,0.9707,0.971,0.9605,0.7712
pdraw_spiral,resnet50,V03PE01,1,contrast,3,0.9931,0.9924,0.9926,0.8372
pdraw_spiral,resnet50,V03PE01,1,contrast,4,0.9813,0.9801,0.9634,0.6753
pdraw_spiral,resnet50,V03PE01,1,contrast,5,0.9695,0.9661,0.9472,0.6113
pdraw_spiral,resnet50,V03PE01,1,brightness,1,0.7454,0.7879,0.7936,0.3535
pdraw_spiral,resnet50,V03PE01,1,brightness,2,0.8658,0.8837,0.8854,0.452
pdraw_spiral,resnet50,V03PE01,1,brightness,3,0.9502,0.9584,0.9515,0.6452
pdraw_spiral,resnet50,V03PE01,1,brightness,4,0.5262,0.5675,0.5862,0.2441
pdraw_spiral,resnet50,V03PE01,1,brightness,5,0.2992,0.409,0.4197,0.0929
pdraw_spiral,resnet50,V03PE01,1,shadow,1,0.9813,0.9818,0.9811,0.7381
pdraw_spiral,resnet50,V03PE01,1,shadow,2,0.9278,0.9359,0.9217,0.5621
pdraw_spiral,resnet50,V03PE01,1,shadow,3,0.8786,0.8971,0.8601,0.5266
pdraw_spiral,resnet50,V03PE01,1,shadow,4,0.8983,0.9225,0.8639,0.5671
pdraw_spiral,resnet50,V03PE01,1,shadow,5,0.886,0.9075,0.8396,0.5633
pdraw_spiral,resnet50,V03PE01,1,perspective,1,0.8992,0.9032,0.7941,0.5473
pdraw_spiral,resnet50,V03PE01,1,perspective,2,0.7947,0.8396,0.6692,0.3925
pdraw_spiral,resnet50,V03PE01,1,perspective,3,0.7604,0.8071,0.6543,0.3537
pdraw_spiral,resnet50,V03PE01,1,perspective,4,0.7038,0.7755,0.5749,0.2616
pdraw_spiral,resnet50,V03PE01,1,perspective,5,0.7047,0.7759,0.5705,0.3066
pdraw_spiral,resnet50,V03PE01,1,rotation,1,0.873,0.8608,0.8147,0.4731
pdraw_spiral,resnet50,V03PE01,1,rotation,2,0.5423,0.5754,0.63,0.32
pdraw_spiral,resnet50,V03PE01,1,rotation,3,0.7516,0.7568,0.7207,0.347
pdraw_spiral,resnet50,V03PE01,1,rotation,4,0.5168,0.5186,0.552,0.2073
pdraw_spiral,resnet50,V03PE01,1,rotation,5,0.5572,0.6025,0.618,0.1753
pdraw_spiral,resnet50,V11PE03,1,jpeg_compression,1,0.9774,0.9726,0.8557,0.759
pdraw_spiral,resnet50,V11PE03,1,jpeg_compression,2,0.9643,0.9694,0.778,0.7315
pdraw_spiral,resnet50,V11PE03,1,jpeg_compression,3,0.8964,0.9327,0.7868,0.5053
pdraw_spiral,resnet50,V11PE03,1,jpeg_compression,4,0.8269,0.8848,0.5694,0.3968
pdraw_spiral,resnet50,V11PE03,1,jpeg_compression,5,0.568,0.6903,0.4598,0.2082
pdraw_spiral,resnet50,V11PE03,1,gaussian_blur,1,0.9489,0.9723,0.8538,0.7135
pdraw_spiral,resnet50,V11PE03,1,gaussian_blur,2,0.9116,0.9501,0.8169,0.6463
pdraw_spiral,resnet50,V11PE03,1,gaussian_blur,3,0.8439,0.8829,0.6887,0.5336
pdraw_spiral,resnet50,V11PE03,1,gaussian_blur,4,0.8323,0.8616,0.6654,0.5262
pdraw_spiral,resnet50,V11PE03,1,gaussian_blur,5,0.7616,0.8043,0.6201,0.4591
pdraw_spiral,resnet50,V11PE03,1,gaussian_noise,1,0.9706,0.9637,0.898,0.8096
pdraw_spiral,resnet50,V11PE03,1,gaussian_noise,2,0.9605,0.9798,0.8562,0.7259
pdraw_spiral,resnet50,V11PE03,1,gaussian_noise,3,0.9088,0.928,0.7484,0.6258
pdraw_spiral,resnet50,V11PE03,1,gaussian_noise,4,0.8605,0.9051,0.729,0.5542
pdraw_spiral,resnet50,V11PE03,1,gaussian_noise,5,0.7664,0.8475,0.6551,0.4519
pdraw_spiral,resnet50,V11PE03,1,contrast,1,0.9735,0.98,0.8968,0.8317
pdraw_spiral,resnet50,V11PE03,1,contrast,2,0.9816,0.9828,0.9323,0.8124
pdraw_spiral,resnet50,V11PE03,1,contrast,3,0.9906,0.9933,0.9536,0.8186
pdraw_spiral,resnet50,V11PE03,1,contrast,4,0.9884,0.9875,0.9392,0.8398
pdraw_spiral,resnet50,V11PE03,1,contrast,5,0.972,0.9714,0.8628,0.7486
pdraw_spiral,resnet50,V11PE03,1,brightness,1,0.8614,0.8974,0.7152,0.6065
pdraw_spiral,resnet50,V11PE03,1,brightness,2,0.9336,0.9548,0.7868,0.7338
pdraw_spiral,resnet50,V11PE03,1,brightness,3,0.9715,0.9754,0.9042,0.783
pdraw_spiral,resnet50,V11PE03,1,brightness,4,0.6475,0.8242,0.5657,0.2772
pdraw_spiral,resnet50,V11PE03,1,brightness,5,0.6652,0.8289,0.623,0.3309
pdraw_spiral,resnet50,V11PE03,1,shadow,1,0.9869,0.9913,0.9316,0.8618
pdraw_spiral,resnet50,V11PE03,1,shadow,2,0.9564,0.9556,0.8208,0.7571
pdraw_spiral,resnet50,V11PE03,1,shadow,3,0.8824,0.9021,0.7294,0.6046
pdraw_spiral,resnet50,V11PE03,1,shadow,4,0.821,0.8543,0.6284,0.5077
pdraw_spiral,resnet50,V11PE03,1,shadow,5,0.8066,0.8158,0.5739,0.5066
pdraw_spiral,resnet50,V11PE03,1,perspective,1,0.9322,0.9106,0.7636,0.5917
pdraw_spiral,resnet50,V11PE03,1,perspective,2,0.9725,0.9159,0.8087,0.7677
pdraw_spiral,resnet50,V11PE03,1,perspective,3,0.9491,0.9144,0.7852,0.6663
pdraw_spiral,resnet50,V11PE03,1,perspective,4,0.9345,0.9008,0.7641,0.6334
pdraw_spiral,resnet50,V11PE03,1,perspective,5,0.9387,0.9016,0.7724,0.6291
pdraw_spiral,resnet50,V11PE03,1,rotation,1,0.9394,0.8746,0.7539,0.6602
pdraw_spiral,resnet50,V11PE03,1,rotation,2,0.5713,0.6113,0.488,0.2718
pdraw_spiral,resnet50,V11PE03,1,rotation,3,0.4192,0.6021,0.4681,0.2198
pdraw_spiral,resnet50,V11PE03,1,rotation,4,0.3928,0.3863,0.3196,0.2108
pdraw_spiral,resnet50,V11PE03,1,rotation,5,0.292,0.4593,0.3686,0.0735
pdraw_spiral,resnet50,V08PE01,1,jpeg_compression,1,0.9103,0.9321,0.8438,0.5992
pdraw_spiral,resnet50,V08PE01,1,jpeg_compression,2,0.9411,0.885,0.7855,0.6654
