dataset,model,image,y_true,corruption,level,pearson_clean,spearman_clean,ssim_clean,iou_top20_clean
pdraw_wave,resnet50,V08HO01,0,rotation,2,0.1426,0.3903,0.435,0.2581
pdraw_wave,resnet50,V08HO01,0,rotation,3,-0.0429,0.1741,0.163,0.1239
pdraw_wave,resnet50,V08HO01,0,rotation,4,0.4776,0.4068,0.2097,0.3941
pdraw_wave,resnet50,V08HO01,0,rotation,5,-0.0808,-0.0824,0.2735,0.0353
pdraw_wave,resnet50,V07HO01,0,jpeg_compression,1,0.9867,0.975,0.9467,0.859
pdraw_wave,resnet50,V07HO01,0,jpeg_compression,2,0.9523,0.9413,0.8585,0.8219
pdraw_wave,resnet50,V07HO01,0,jpeg_compression,3,0.9392,0.8755,0.7854,0.7515
pdraw_wave,resnet50,V07HO01,0,jpeg_compression,4,0.9302,0.8982,0.7756,0.7635
pdraw_wave,resnet50,V07HO01,0,jpeg_compression,5,0.7714,0.6965,0.5948,0.6016
pdraw_wave,resnet50,V07HO01,0,gaussian_blur,1,0.8289,0.9441,0.8314,0.701
pdraw_wave,resnet50,V07HO01,0,gaussian_blur,2,0.8282,0.95,0.8434,0.63
pdraw_wave,resnet50,V07HO01,0,gaussian_blur,3,0.681,0.9236,0.7664,0.525
pdraw_wave,resnet50,V07HO01,0,gaussian_blur,4,0.6807,0.9135,0.7318,0.6178
pdraw_wave,resnet50,V07HO01,0,gaussian_blur,5,0.6234,0.8974,0.6689,0.6047
pdraw_wave,resnet50,V07HO01,0,gaussian_noise,1,0.9863,0.9676,0.9369,0.8706
pdraw_wave,resnet50,V07HO01,0,gaussian_noise,2,0.9558,0.9048,0.8271,0.8665
pdraw_wave,resnet50,V07HO01,0,gaussian_noise,3,0.916,0.7568,0.6546,0.7472
pdraw_wave,resnet50,V07HO01,0,gaussian_noise,4,0.8452,0.7766,0.6635,0.6878
pdraw_wave,resnet50,V07HO01,0,gaussian_noise,5,0.8834,0.825,0.7156,0.7034
pdraw_wave,resnet50,V07HO01,0,contrast,1,0.7906,0.9477,0.805,0.7422
pdraw_wave,resnet50,V07HO01,0,contrast,2,0.9693,0.9718,0.9116,0.8232
pdraw_wave,resnet50,V07HO01,0,contrast,3,0.9659,0.9651,0.93,0.8264
pdraw_wave,resnet50,V07HO01,0,contrast,4,0.9783,0.9826,0.9389,0.8513
pdraw_wave,resnet50,V07HO01,0,contrast,5,0.9518,0.9759,0.8778,0.8088
pdraw_wave,resnet50,V07HO01,0,brightness,1,0.9382,0.8628,0.6979,0.7561
pdraw_wave,resnet50,V07HO01,0,brightness,2,0.8949,0.8973,0.796,0.66
pdraw_wave,resnet50,V07HO01,0,brightness,3,0.951,0.9116,0.8661,0.7681
pdraw_wave,resnet50,V07HO01,0,brightness,4,0.7966,0.7902,0.6884,0.6353
pdraw_wave,resnet50,V07HO01,0,brightness,5,0.6657,0.5198,0.5018,0.543
pdraw_wave,resnet50,V07HO01,0,rotation,1,0.1821,0.3078,0.3959,0.1543
pdraw_wave,resnet50,V07HO01,0,rotation,2,0.2541,0.2695,0.3337,0.2302
pdraw_wave,resnet50,V07HO01,0,rotation,3,-0.0909,0.0225,0.1401,0.0641
pdraw_wave,resnet50,V07HO01,0,rotation,4,-0.2797,-0.2824,0.1498,0.0533
pdraw_wave,resnet50,V07HO01,0,rotation,5,-0.2098,-0.0627,0.1358,0.0501
pdraw_wave,resnet50,V55HO11,0,jpeg_compression,1,0.9515,0.9569,0.9259,0.6396
pdraw_wave,resnet50,V55HO11,0,jpeg_compression,2,0.9172,0.9467,0.8652,0.5926
pdraw_wave,resnet50,V55HO11,0,jpeg_compression,3,0.9237,0.9185,0.8119,0.6625
pdraw_wave,resnet50,V55HO11,0,jpeg_compression,4,0.8141,0.9158,0.7144,0.4992
pdraw_wave,resnet50,V55HO11,0,jpeg_compression,5,0.6558,0.5725,0.5129,0.4334
pdraw_wave,resnet50,V55HO11,0,gaussian_blur,1,0.8978,0.9188,0.835,0.5149
pdraw_wave,resnet50,V55HO11,0,gaussian_blur,2,0.8537,0.8637,0.759,0.5072
pdraw_wave,resnet50,V55HO11,0,gaussian_blur,3,0.6663,0.6915,0.6363,0.3502
pdraw_wave,resnet50,V55HO11,0,gaussian_blur,4,0.6689,0.6905,0.6302,0.401
pdraw_wave,resnet50,V55HO11,0,gaussian_blur,5,0.6163,0.6166,0.565,0.3592
pdraw_wave,resnet50,V55HO11,0,gaussian_noise,1,0.8407,0.9119,0.7181,0.4315
pdraw_wave,resnet50,V55HO11,0,gaussian_noise,2,0.8238,0.8806,0.7344,0.5425
pdraw_wave,resnet50,V55HO11,0,gaussian_noise,3,0.8292,0.8132,0.6342,0.5929
pdraw_wave,resnet50,V55HO11,0,gaussian_noise,4,0.804,0.7887,0.5311,0.6097
pdraw_wave,resnet50,V55HO11,0,gaussian_noise,5,0.7513,0.6976,0.4566,0.5862
pdraw_wave,resnet50,V55HO11,0,contrast,1,0.4624,0.439,0.5095,0.2911
pdraw_wave,resnet50,V55HO11,0,contrast,2,0.6536,0.6651,0.6721,0.3668
pdraw_wave,resnet50,V55HO11,0,contrast,3,0.9416,0.952,0.8959,0.6439
pdraw_wave,resnet50,V55HO11,0,contrast,4,0.9298,0.9598,0.8404,0.6924
pdraw_wave,resnet50,V55HO11,0,contrast,5,0.8868,0.9249,0.7654,0.6561
pdraw_wave,resnet50,V55HO11,0,brightness,1,0.6849,0.7465,0.7172,0.3884
pdraw_wave,resnet50,V55HO11,0,brightness,2,0.8502,0.8598,0.7723,0.5127
pdraw_wave,resnet50,V55HO11,0,brightness,3,0.9299,0.9447,0.8536,0.6706
pdraw_wave,resnet50,V55HO11,0,brightness,4,0.5239,0.4595,0.46,0.2941
pdraw_wave,resnet50,V55HO11,0,brightness,5,0.5461,0.477,0.4308,0.3462
pdraw_wave,resnet50,V55HO11,0,rotation,1,0.6784,0.6721,0.661,0.3819
pdraw_wave,resnet50,V55HO11,0,rotation,2,0.1146,0.0833,0.4143,0.1799
pdraw_wave,resnet50,V55HO11,0,rotation,3,-0.0863,0.0183,0.3259,0.0433
pdraw_wave,resnet50,V55HO11,0,rotation,4,-0.3056,-0.2635,0.3805,0.0183
pdraw_wave,resnet50,V55HO11,0,rotation,5,-0.1583,-0.1161,0.3267,0.0574
pdraw_wave,resnet50,V03PO01,1,jpeg_compression,1,0.9816,0.9837,0.9718,0.7428
pdraw_wave,resnet50,V03PO01,1,jpeg_compression,2,0.9155,0.929,0.916,0.5125
pdraw_wave,resnet50,V03PO01,1,jpeg_compression,3,0.9086,0.912,0.8878,0.4537
pdraw_wave,resnet50,V03PO01,1,jpeg_compression,4,0.8651,0.8886,0.8465,0.3942
pdraw_wave,resnet50,V03PO01,1,jpeg_compression,5,0.7512,0.7341,0.7621,0.3818
pdraw_wave,resnet50,V03PO01,1,gaussian_blur,1,0.9506,0.962,0.9302,0.6317
pdraw_wave,resnet50,V03PO01,1,gaussian_blur,2,0.9106,0.9278,0.8789,0.5062
pdraw_wave,resnet50,V03PO01,1,gaussian_blur,3,0.866,0.8643,0.8289,0.3692
pdraw_wave,resnet50,V03PO01,1,gaussian_blur,4,0.8507,0.8397,0.8036,0.3328
pdraw_wave,resnet50,V03PO01,1,gaussian_blur,5,0.8278,0.8224,0.7881,0.3168
pdraw_wave,resnet50,V03PO01,1,gaussian_noise,1,0.987,0.9858,0.9625,0.7722
pdraw_wave,resnet50,V03PO01,1,gaussian_noise,2,0.8898,0.8981,0.8542,0.4416
pdraw_wave,resnet50,V03PO01,1,gaussian_noise,3,0.8889,0.9166,0.8205,0.513
pdraw_wave,resnet50,V03PO01,1,gaussian_noise,4,0.8232,0.8767,0.751,0.4118
pdraw_wave,resnet50,V03PO01,1,gaussian_noise,5,0.8783,0.8707,0.7936,0.4675
pdraw_wave,resnet50,V03PO01,1,contrast,1,0.9238,0.9395,0.8979,0.5452
pdraw_wave,resnet50,V03PO01,1,contrast,2,0.9626,0.9695,0.9404,0.6433
pdraw_wave,resnet50,V03PO01,1,contrast,3,0.9855,0.9864,0.9789,0.7423
pdraw_wave,resnet50,V03PO01,1,contrast,4,0.9849,0.9843,0.9709,0.7642
pdraw_wave,resnet50,V03PO01,1,contrast,5,0.9752,0.9737,0.9628,0.6957
pdraw_wave,resnet50,V03PO01,1,brightness,1,0.93,0.9175,0.907,0.5048
pdraw_wave,resnet50,V03PO01,1,brightness,2,0.9664,0.9605,0.9433,0.6639
pdraw_wave,resnet50,V03PO01,1,brightness,3,0.9799,0.9765,0.9638,0.7253
pdraw_wave,resnet50,V03PO01,1,brightness,4,0.6805,0.7573,0.5561,0.3012
pdraw_wave,resnet50,V03PO01,1,brightness,5,0.6041,0.7158,0.4433,0.2784
pdraw_wave,resnet50,V03PO01,1,rotation,1,0.643,0.6866,0.6877,0.2719
pdraw_wave,resnet50,V03PO01,1,rotation,2,0.5039,0.5088,0.6151,0.2066
pdraw_wave,resnet50,V03PO01,1,rotation,3,0.4686,0.4692,0.4896,0.2392
pdraw_wave,resnet50,V03PO01,1,rotation,4,0.3684,0.3558,0.5736,0.223
pdraw_wave,resnet50,V03PO01,1,rotation,5,0.1631,0.1834,0.4302,0.0942
pdraw_wave,resnet50,V11PO01,1,jpeg_compression,1,0.9828,0.9885,0.956,0.8585
pdraw_wave,resnet50,V11PO01,1,jpeg_compression,2,0.9539,0.961,0.8123,0.6837
pdraw_wave,resnet50,V11PO01,1,jpeg_compression,3,0.8475,0.8713,0.5808,0.5368
pdraw_wave,resnet50,V11PO01,1,jpeg_compression,4,0.9249,0.873,0.715,0.5936
pdraw_wave,resnet50,V11PO01,1,jpeg_compression,5,0.5906,0.768,0.5859,0.3361
pdraw_wave,resnet50,V11PO01,1,gaussian_blur,1,0.9422,0.8462,0.7752,0.4496
pdraw_wave,resnet50,V11PO01,1,gaussian_blur,2,0.9076,0.6894,0.6714,0.3502
pdraw_wave,resnet50,V11PO01,1,gaussian_blur,3,0.8755,0.5266,0.5823,0.26
pdraw_wave,resnet50,V11PO01,1,gaussian_blur,4,0.8953,0.6657,0.6196,0.3633
pdraw_wave,resnet50,V11PO01,1,gaussian_blur,5,0.8927,0.66,0.6099,0.3797
pdraw_wave,resnet50,V11PO01,1,gaussian_noise,1,0.9749,0.9427,0.8546,0.7632
pdraw_wave,resnet50,V11PO01,1,gaussian_noise,2,0.9104,0.6598,0.7212,0.5573
pdraw_wave,resnet50,V11PO01,1,gaussian_noise,3,0.8582,0.816,0.6871,0.5563
pdraw_wave,resnet50,V11PO01,1,gaussian_noise,4,0.9071,0.8184,0.7589,0.4589
pdraw_wave,resnet50,V11PO01,1,gaussian_noise,5,0.7397,0.7593,0.7111,0.3237
pdraw_wave,resnet50,V11PO01,1,contrast,1,0.9848,0.934,0.8964,0.7092
pdraw_wave,resnet50,V11PO01,1,contrast,2,0.9909,0.9669,0.9369,0.751
pdraw_wave,resnet50,V11PO01,1,contrast,3,0.9937,0.9804,0.9533,0.8888
pdraw_wave,resnet50,V11PO01,1,contrast,4,0.9392,0.9827,0.8473,0.8063
pdraw_wave,resnet50,V11PO01,1,contrast,5,0.7608,0.9646,0.6054,0.7129
pdraw_wave,resnet50,V11PO01,1,brightness,1,0.7803,0.9297,0.5566,0.661
pdraw_wave,resnet50,V11PO01,1,brightness,2,0.9565,0.9732,0.8745,0.7186
pdraw_wave,resnet50,V11PO01,1,brightness,3,0.9505,0.9796,0.8434,0.7816
pdraw_wave,resnet50,V11PO01,1,brightness,4,0.7805,0.7889,0.6684,0.4026
pdraw_wave,resnet50,V11PO01,1,brightness,5,0.7446,0.7413,0.63,0.4369
pdraw_wave,resnet50,V11PO01,1,rotation,1,0.0721,0.0976,0.4153,0.0864
pdraw_wave,resnet50,V11PO01,1,rotation,2,0.1979,0.1664,0.4026,0.1871
pdraw_wave,resnet50,V11PO01,1,rotation,3,-0.2738,-0.3644,0.2816,0.0249
pdraw_wave,resnet50,V11PO01,1,rotation,4,0.2176,-0.0843,0.263,0.1237
pdraw_wave,resnet50,V11PO01,1,rotation,5,-0.197,-0.2611,0.275,0.0148
pdraw_wave,resnet50,V08PO01,1,jpeg_compression,1,0.9927,0.981,0.951,0.9255
pdraw_wave,resnet50,V08PO01,1,jpeg_compression,2,0.8236,0.7969,0.7192,0.6035
pdraw_wave,resnet50,V08PO01,1,jpeg_compression,3,0.9087,0.879,0.8103,0.6893
pdraw_wave,resnet50,V08PO01,1,jpeg_compression,4,0.8019,0.7892,0.6796,0.625
pdraw_wave,resnet50,V08PO01,1,jpeg_compression,5,0.7765,0.7598,0.573,0.5472
pdraw_wave,resnet50,V08PO01,1,gaussian_blur,1,0.8682,0.8738,0.7687,0.7306
pdraw_wave,resnet50,V08PO01,1,gaussian_blur,2,0.7429,0.7606,0.6711,0.5789
pdraw_wave,resnet50,V08PO01,1,gaussian_blur,3,0.7473,0.8107,0.6899,0.6088
pdraw_wave,resnet50,V08PO01,1,gaussian_blur,4,0.7217,0.7129,0.6446,0.5103
pdraw_wave,resnet50,V08PO01,1,gaussian_blur,5,0.5745,0.589,0.4985,0.3956
pdraw_wave,resnet50,V08PO01,1,gaussian_noise,1,0.9521,0.8972,0.8447,0.8148
pdraw_wave,resnet50,V08PO01,1,gaussian_noise,2,0.9286,0.8554,0.7406,0.7299
pdraw_wave,resnet50,V08PO01,1,gaussian_noise,3,0.8966,0.8096,0.7009,0.6851
pdraw_wave,resnet50,V08PO01,1,gaussian_noise,4,0.7406,0.611,0.5569,0.5247
pdraw_wave,resnet50,V08PO01,1,gaussian_noise,5,0.7816,0.6702,0.6431,0.6178
pdraw_wave,resnet50,V08PO01,1,contrast,1,0.9455,0.8147,0.7497,0.7921
pdraw_wave,resnet50,V08PO01,1,contrast,2,0.9808,0.8226,0.7902,0.8913
pdraw_wave,resnet50,V08PO01,1,contrast,3,0.9896,0.9248,0.8801,0.8991
pdraw_wave,resnet50,V08PO01,1,contrast,4,0.9739,0.9459,0.8373,0.8496
pdraw_wave,resnet50,V08PO01,1,contrast,5,0.9395,0.9093,0.776,0.7515
pdraw_wave,resnet50,V08PO01,1,brightness,1,0.9478,0.7608,0.7404,0.7889
pdraw_wave,resnet50,V08PO01,1,brightness,2,0.9527,0.7411,0.7167,0.8209
pdraw_wave,resnet50,V08PO01,1,brightness,3,0.9776,0.8508,0.792,0.8673
pdraw_wave,resnet50,V08PO01,1,brightness,4,0.8749,0.7261,0.6585,0.6961
pdraw_wave,resnet50,V08PO01,1,brightness,5,0.8297,0.6888,0.63,0.6681
pdraw_wave,resnet50,V08PO01,1,rotation,1,0.4528,0.2461,0.4195,0.3112
pdraw_wave,resnet50,V08PO01,1,rotation,2,0.3675,0.48,0.4723,0.2817
pdraw_wave,resnet50,V08PO01,1,rotation,3,-0.0119,-0.0915,0.2337,0.1065
pdraw_wave,resnet50,V08PO01,1,rotation,4,0.0483,0.0942,0.3288,0.0839
pdraw_wave,resnet50,V08PO01,1,rotation,5,-0.0719,-0.0747,0.2482,0.0218
pdraw_wave,resnet50,V06PO01,1,jpeg_compression,1,0.9889,0.9822,0.9803,0.9024
pdraw_wave,resnet50,V06PO01,1,jpeg_compression,2,0.9528,0.9012,0.9254,0.814
pdraw_wave,resnet50,V06PO01,1,jpeg_compression,3,0.9504,0.9205,0.9528,0.6947
pdraw_wave,resnet50,V06PO01,1,jpeg_compression,4,0.9395,0.9104,0.9168,0.6595
pdraw_wave,resnet50,V06PO01,1,jpeg_compression,5,0.5194,0.599,0.6911,0.2712
pdraw_wave,resnet50,V06PO01,1,gaussian_blur,1,0.8213,0.7682,0.8032,0.5702
pdraw_wave,resnet50,V06PO01,1,gaussian_blur,2,0.725,0.65,0.7604,0.4614
pdraw_wave,resnet50,V06PO01,1,gaussian_blur,3,0.8248,0.7582,0.7924,0.5385
pdraw_wave,resnet50,V06PO01,1,gaussian_blur,4,0.8083,0.7543,0.7884,0.4665
pdraw_wave,resnet50,V06PO01,1,gaussian_blur,5,0.7277,0.6948,0.7543,0.4082
pdraw_wave,resnet50,V06PO01,1,gaussian_noise,1,0.9769,0.9591,0.9653,0.8486
pdraw_wave,resnet50,V06PO01,1,gaussian_noise,2,0.9551,0.9175,0.9369,0.7929
pdraw_wave,resnet50,V06PO01,1,gaussian_noise,3,0.906,0.9004,0.8888,0.6798
pdraw_wave,resnet50,V06PO01,1,gaussian_noise,4,0.8193,0.8287,0.8158,0.5564
pdraw_wave,resnet50,V06PO01,1,gaussian_noise,5,0.7291,0.7825,0.7736,0.4674
pdraw_wave,resnet50,V06PO01,1,contrast,1,0.9502,0.9166,0.928,0.7467
pdraw_wave,resnet50,V06PO01,1,contrast,2,0.9603,0.9171,0.9463,0.8114
pdraw_wave,resnet50,V06PO01,1,contrast,3,0.9895,0.9823,0.9826,0.9167
pdraw_wave,resnet50,V06PO01,1,contrast,4,0.9794,0.9568,0.9716,0.8863
pdraw_wave,resnet50,V06PO01,1,contrast,5,0.9778,0.9592,0.9626,0.885
pdraw_wave,resnet50,V06PO01,1,brightness,1,0.8563,0.8338,0.8037,0.7393
pdraw_wave,resnet50,V06PO01,1,brightness,2,0.8958,0.8801,0.8842,0.7591
pdraw_wave,resnet50,V06PO01,1,brightness,3,0.9502,0.9392,0.907,0.8166
pdraw_wave,resnet50,V06PO01,1,brightness,4,0.6397,0.6304,0.6366,0.1959
pdraw_wave,resnet50,V06PO01,1,brightness,5,0.4659,0.5534,0.5372,0.18
pdraw_wave,resnet50,V06PO01,1,rotation,1,0.0996,0.132,0.5568,0.0828
pdraw_wave,resnet50,V06PO01,1,rotation,2,0.4441,0.3259,0.6309,0.1751
pdraw_wave,resnet50,V06PO01,1,rotation,3,-0.2038,-0.1922,0.4364,0.0121
pdraw_wave,resnet50,V06PO01,1,rotation,4,0.0336,0.0878,0.525,0.0937
pdraw_wave,resnet50,V06PO01,1,rotation,5,-0.1443,-0.1776,0.505,0.0767
pdraw_wave,resnet50,V03PO07,1,jpeg_compression,1,0.9951,0.9944,0.9897,0.9446
pdraw_wave,resnet50,V03PO07,1,jpeg_compression,2,0.9794,0.9716,0.9737,0.8594
pdraw_wave,resnet50,V03PO07,1,jpeg_compression,3,0.9686,0.957,0.9385,0.8178
pdraw_wave,resnet50,V03PO07,1,jpeg_compression,4,0.9399,0.9422,0.9081,0.7141
pdraw_wave,resnet50,V03PO07,1,jpeg_compression,5,0.7584,0.7694,0.7672,0.4364
pdraw_wave,resnet50,V03PO07,1,gaussian_blur,1,0.9733,0.9577,0.9594,0.8755
pdraw_wave,resnet50,V03PO07,1,gaussian_blur,2,0.9319,0.9252,0.9193,0.7039
pdraw_wave,resnet50,V03PO07,1,gaussian_blur,3,0.8957,0.9055,0.8781,0.5975
pdraw_wave,resnet50,V03PO07,1,gaussian_blur,4,0.8893,0.9062,0.8769,0.5802
pdraw_wave,resnet50,V03PO07,1,gaussian_blur,5,0.8334,0.8928,0.844,0.409
pdraw_wave,resnet50,V03PO07,1,gaussian_noise,1,0.962,0.9545,0.9451,0.7628
pdraw_wave,resnet50,V03PO07,1,gaussian_noise,2,0.9302,0.917,0.8695,0.7188
pdraw_wave,resnet50,V03PO07,1,gaussian_noise,3,0.9163,0.9067,0.8326,0.8034
pdraw_wave,resnet50,V03PO07,1,gaussian_noise,4,0.7789,0.7295,0.765,0.5641
pdraw_wave,resnet50,V03PO07,1,gaussian_noise,5,0.7289,0.6343,0.7383,0.6707
