dataset,model,condition_type,corruption,level,param,n,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,auc,tp,fp,tn,fn
handpd_spiral,resnet50,corrupted,gaussian_noise,1,0.01,108,0.8611111111111112,0.8761363636363637,0.974025974025974,0.8522727272727273,0.9,0.9090909090909091,0.9744318181818183,75,2,18,13
handpd_spiral,resnet50,corrupted,gaussian_noise,2,0.03,108,0.8981481481481481,0.8988636363636364,0.9753086419753086,0.8977272727272727,0.9,0.9349112426035503,0.9750000000000001,79,2,18,9
handpd_spiral,resnet50,corrupted,gaussian_noise,3,0.05,108,0.8796296296296297,0.8295454545454546,0.9411764705882353,0.9090909090909091,0.75,0.9248554913294798,0.9676136363636364,80,5,15,8
handpd_spiral,resnet50,corrupted,gaussian_noise,4,0.08,108,0.9074074074074074,0.7886363636363636,0.9148936170212766,0.9772727272727273,0.6,0.945054945054945,0.9369318181818181,86,8,12,2
handpd_spiral,resnet50,corrupted,gaussian_noise,5,0.12,108,0.8981481481481481,0.7443181818181819,0.8969072164948454,0.9886363636363636,0.5,0.9405405405405406,0.9352272727272727,87,10,10,1
handpd_spiral,resnet50,corrupted,contrast,1,0.5,108,0.8518518518518519,0.9090909090909092,1.0,0.8181818181818182,1.0,0.9,0.9681818181818183,72,0,20,16
handpd_spiral,resnet50,corrupted,contrast,2,0.7,108,0.8888888888888888,0.9318181818181819,1.0,0.8636363636363636,1.0,0.926829268292683,0.9778409090909091,76,0,20,12
handpd_spiral,resnet50,corrupted,contrast,3,0.85,108,0.8796296296296297,0.9261363636363636,1.0,0.8522727272727273,1.0,0.9202453987730062,0.9789772727272728,75,0,20,13
handpd_spiral,resnet50,corrupted,contrast,4,1.3,108,0.9074074074074074,0.9045454545454545,0.975609756097561,0.9090909090909091,0.9,0.9411764705882353,0.9767045454545454,80,2,18,8
handpd_spiral,resnet50,corrupted,contrast,5,1.5,108,0.8981481481481481,0.9181818181818182,0.9873417721518988,0.8863636363636364,0.95,0.9341317365269461,0.9738636363636364,78,1,19,10
handpd_spiral,resnet50,corrupted,brightness,1,0.5,108,0.8888888888888888,0.7772727272727273,0.9130434782608695,0.9545454545454546,0.6,0.9333333333333333,0.9443181818181818,84,8,12,4
handpd_spiral,resnet50,corrupted,brightness,2,0.7,108,0.8796296296296297,0.7715909090909091,0.9120879120879121,0.9431818181818182,0.6,0.9273743016759777,0.9488636363636365,83,8,12,5
handpd_spiral,resnet50,corrupted,brightness,3,0.85,108,0.8888888888888888,0.8159090909090909,0.9318181818181818,0.9318181818181818,0.7,0.9318181818181818,0.9607954545454546,82,6,14,6
handpd_spiral,resnet50,corrupted,brightness,4,1.3,108,0.7129629629629629,0.7465909090909091,0.9384615384615385,0.6931818181818182,0.8,0.7973856209150327,0.8897727272727273,61,4,16,27
handpd_spiral,resnet50,corrupted,brightness,5,1.5,108,0.7870370370370371,0.7920454545454545,0.9452054794520548,0.7840909090909091,0.8,0.8571428571428571,0.9107954545454545,69,4,16,19
handpd_spiral,resnet50,corrupted,rotation,1,-5,108,0.8055555555555556,0.8806818181818181,1.0,0.7613636363636364,1.0,0.864516129032258,0.9545454545454545,67,0,20,21
handpd_spiral,resnet50,corrupted,rotation,2,10,108,0.7962962962962963,0.875,1.0,0.75,1.0,0.8571428571428571,0.9505681818181819,66,0,20,22
handpd_spiral,resnet50,corrupted,rotation,3,-15,108,0.7592592592592593,0.8136363636363637,0.9696969696969697,0.7272727272727273,0.9,0.8311688311688312,0.9176136363636364,64,2,18,24
handpd_spiral,resnet50,corrupted,rotation,4,20,108,0.7314814814814815,0.8352272727272727,1.0,0.6704545454545454,1.0,0.8027210884353742,0.9340909090909091,59,0,20,29
handpd_spiral,resnet50,corrupted,rotation,5,-25,108,0.75,0.8079545454545455,0.9692307692307692,0.7159090909090909,0.9,0.8235294117647058,0.8982954545454545,63,2,18,25
handpd_spiral,vgg16,clean,clean,0,,108,0.8888888888888888,0.8159090909090909,0.9318181818181818,0.9318181818181818,0.7,0.9318181818181818,0.9164772727272728,82,6,14,6
handpd_spiral,vgg16,corrupted,jpeg_compression,1,90,108,0.8888888888888888,0.8159090909090909,0.9318181818181818,0.9318181818181818,0.7,0.9318181818181818,0.9176136363636365,82,6,14,6
handpd_spiral,vgg16,corrupted,jpeg_compression,2,70,108,0.8888888888888888,0.8159090909090909,0.9318181818181818,0.9318181818181818,0.7,0.9318181818181818,0.9244318181818182,82,6,14,6
handpd_spiral,vgg16,corrupted,jpeg_compression,3,50,108,0.8888888888888888,0.8159090909090909,0.9318181818181818,0.9318181818181818,0.7,0.9318181818181818,0.9278409090909091,82,6,14,6
handpd_spiral,vgg16,corrupted,jpeg_compression,4,30,108,0.9166666666666666,0.8329545454545455,0.9340659340659341,0.9659090909090909,0.7,0.9497206703910615,0.9295454545454546,85,6,14,3
handpd_spiral,vgg16,corrupted,jpeg_compression,5,10,108,0.9074074074074074,0.7886363636363636,0.9148936170212766,0.9772727272727273,0.6,0.945054945054945,0.90625,86,8,12,2
handpd_spiral,vgg16,corrupted,gaussian_blur,1,3,108,0.8703703703703703,0.8045454545454545,0.9302325581395349,0.9090909090909091,0.7,0.9195402298850575,0.9130681818181818,80,6,14,8
handpd_spiral,vgg16,corrupted,gaussian_blur,2,5,108,0.8703703703703703,0.8045454545454545,0.9302325581395349,0.9090909090909091,0.7,0.9195402298850575,0.9125000000000001,80,6,14,8
handpd_spiral,vgg16,corrupted,gaussian_blur,3,7,108,0.8240740740740741,0.7761363636363636,0.9259259259259259,0.8522727272727273,0.7,0.8875739644970414,0.9142045454545455,75,6,14,13
handpd_spiral,vgg16,corrupted,gaussian_blur,4,9,108,0.8148148148148148,0.8090909090909091,0.9473684210526315,0.8181818181818182,0.8,0.8780487804878049,0.9068181818181817,72,4,16,16
handpd_spiral,vgg16,corrupted,gaussian_blur,5,11,108,0.7685185185185185,0.8193181818181818,0.9701492537313433,0.7386363636363636,0.9,0.8387096774193549,0.9045454545454545,65,2,18,23
handpd_spiral,vgg16,corrupted,gaussian_noise,1,0.01,108,0.8888888888888888,0.8159090909090909,0.9318181818181818,0.9318181818181818,0.7,0.9318181818181818,0.9136363636363638,82,6,14,6
handpd_spiral,vgg16,corrupted,gaussian_noise,2,0.03,108,0.8796296296296297,0.8102272727272727,0.9310344827586207,0.9204545454545454,0.7,0.9257142857142857,0.9096590909090909,81,6,14,7
handpd_spiral,vgg16,corrupted,gaussian_noise,3,0.05,108,0.8796296296296297,0.8102272727272727,0.9310344827586207,0.9204545454545454,0.7,0.9257142857142857,0.9011363636363636,81,6,14,7
handpd_spiral,vgg16,corrupted,gaussian_noise,4,0.08,108,0.8611111111111112,0.8181818181818181,0.9397590361445783,0.8863636363636364,0.75,0.9122807017543859,0.8880681818181819,78,5,15,10
handpd_spiral,vgg16,corrupted,gaussian_noise,5,0.12,108,0.8148148148148148,0.7897727272727273,0.9358974358974359,0.8295454545454546,0.75,0.8795180722891566,0.8693181818181819,73,5,15,15
handpd_spiral,vgg16,corrupted,contrast,1,0.5,108,0.8703703703703703,0.8045454545454545,0.9302325581395349,0.9090909090909091,0.7,0.9195402298850575,0.928409090909091,80,6,14,8
handpd_spiral,vgg16,corrupted,contrast,2,0.7,108,0.8888888888888888,0.8159090909090909,0.9318181818181818,0.9318181818181818,0.7,0.9318181818181818,0.925,82,6,14,6
handpd_spiral,vgg16,corrupted,contrast,3,0.85,108,0.8888888888888888,0.8159090909090909,0.9318181818181818,0.9318181818181818,0.7,0.9318181818181818,0.9227272727272727,82,6,14,6
handpd_spiral,vgg16,corrupted,contrast,4,1.3,108,0.8888888888888888,0.8159090909090909,0.9318181818181818,0.9318181818181818,0.7,0.9318181818181818,0.9136363636363637,82,6,14,6
handpd_spiral,vgg16,corrupted,contrast,5,1.5,108,0.8796296296296297,0.8102272727272727,0.9310344827586207,0.9204545454545454,0.7,0.9257142857142857,0.9176136363636365,81,6,14,7
handpd_spiral,vgg16,corrupted,brightness,1,0.5,108,0.8796296296296297,0.7715909090909091,0.9120879120879121,0.9431818181818182,0.6,0.9273743016759777,0.9,83,8,12,5
handpd_spiral,vgg16,corrupted,brightness,2,0.7,108,0.8981481481481481,0.7829545454545455,0.9139784946236559,0.9659090909090909,0.6,0.9392265193370166,0.9079545454545455,85,8,12,3
handpd_spiral,vgg16,corrupted,brightness,3,0.85,108,0.8981481481481481,0.7829545454545455,0.9139784946236559,0.9659090909090909,0.6,0.9392265193370166,0.9102272727272727,85,8,12,3
handpd_spiral,vgg16,corrupted,brightness,4,1.3,108,0.8981481481481481,0.7829545454545455,0.9139784946236559,0.9659090909090909,0.6,0.9392265193370166,0.8960227272727272,85,8,12,3
handpd_spiral,vgg16,corrupted,brightness,5,1.5,108,0.8981481481481481,0.7829545454545455,0.9139784946236559,0.9659090909090909,0.6,0.9392265193370166,0.8982954545454546,85,8,12,3
handpd_spiral,vgg16,corrupted,rotation,1,-5,108,0.8981481481481481,0.821590909090909,0.9325842696629213,0.9431818181818182,0.7,0.9378531073446328,0.9028409090909091,83,6,14,5
handpd_spiral,vgg16,corrupted,rotation,2,10,108,0.8148148148148148,0.7897727272727273,0.9358974358974359,0.8295454545454546,0.75,0.8795180722891566,0.9051136363636364,73,5,15,15
handpd_spiral,vgg16,corrupted,rotation,3,-15,108,0.7592592592592593,0.7943181818181818,0.9558823529411765,0.7386363636363636,0.85,0.8333333333333334,0.9005681818181819,65,3,17,23
handpd_spiral,vgg16,corrupted,rotation,4,20,108,0.7407407407407407,0.7829545454545455,0.9545454545454546,0.7159090909090909,0.85,0.8181818181818182,0.89375,63,3,17,25
handpd_spiral,vgg16,corrupted,rotation,5,-25,108,0.7222222222222222,0.8102272727272727,0.9833333333333333,0.6704545454545454,0.95,0.7972972972972973,0.9039772727272728,59,1,19,29
handpd_spiral,efficientnet_b0,clean,clean,0,,108,0.8425925925925926,0.9034090909090908,1.0,0.8068181818181818,1.0,0.8930817610062893,0.977840909090909,71,0,20,17
handpd_spiral,efficientnet_b0,corrupted,jpeg_compression,1,90,108,0.8518518518518519,0.9090909090909092,1.0,0.8181818181818182,1.0,0.9,0.9789772727272728,72,0,20,16
handpd_spiral,efficientnet_b0,corrupted,jpeg_compression,2,70,108,0.8055555555555556,0.8806818181818181,1.0,0.7613636363636364,1.0,0.864516129032258,0.9755681818181818,67,0,20,21
handpd_spiral,efficientnet_b0,corrupted,jpeg_compression,3,50,108,0.7870370370370371,0.8693181818181819,1.0,0.7386363636363636,1.0,0.8496732026143791,0.9727272727272728,65,0,20,23
handpd_spiral,efficientnet_b0,corrupted,jpeg_compression,4,30,108,0.7037037037037037,0.8181818181818181,1.0,0.6363636363636364,1.0,0.7777777777777778,0.9727272727272727,56,0,20,32
handpd_spiral,efficientnet_b0,corrupted,jpeg_compression,5,10,108,0.32407407407407407,0.5852272727272727,1.0,0.17045454545454544,1.0,0.2912621359223301,0.9352272727272727,15,0,20,73
handpd_spiral,efficientnet_b0,corrupted,gaussian_blur,1,3,108,0.7777777777777778,0.8636363636363636,1.0,0.7272727272727273,1.0,0.8421052631578947,0.9732954545454545,64,0,20,24
handpd_spiral,efficientnet_b0,corrupted,gaussian_blur,2,5,108,0.7222222222222222,0.8295454545454546,1.0,0.6590909090909091,1.0,0.7945205479452054,0.9738636363636364,58,0,20,30
handpd_spiral,efficientnet_b0,corrupted,gaussian_blur,3,7,108,0.6574074074074074,0.7897727272727273,1.0,0.5795454545454546,1.0,0.7338129496402878,0.96875,51,0,20,37
handpd_spiral,efficientnet_b0,corrupted,gaussian_blur,4,9,108,0.6388888888888888,0.7784090909090908,1.0,0.5568181818181818,1.0,0.7153284671532847,0.959659090909091,49,0,20,39
handpd_spiral,efficientnet_b0,corrupted,gaussian_blur,5,11,108,0.5833333333333334,0.7443181818181819,1.0,0.48863636363636365,1.0,0.6564885496183206,0.9551136363636364,43,0,20,45
handpd_spiral,efficientnet_b0,corrupted,gaussian_noise,1,0.01,108,0.8611111111111112,0.9147727272727273,1.0,0.8295454545454546,1.0,0.906832298136646,0.9772727272727273,73,0,20,15
handpd_spiral,efficientnet_b0,corrupted,gaussian_noise,2,0.03,108,0.8703703703703703,0.9011363636363636,0.9868421052631579,0.8522727272727273,0.95,0.9146341463414634,0.975,75,1,19,13
handpd_spiral,efficientnet_b0,corrupted,gaussian_noise,3,0.05,108,0.8796296296296297,0.9261363636363636,1.0,0.8522727272727273,1.0,0.9202453987730062,0.96875,75,0,20,13
handpd_spiral,efficientnet_b0,corrupted,gaussian_noise,4,0.08,108,0.8055555555555556,0.8613636363636363,0.9855072463768116,0.7727272727272727,0.95,0.8662420382165605,0.9443181818181818,68,1,19,20
handpd_spiral,efficientnet_b0,corrupted,gaussian_noise,5,0.12,108,0.7870370370370371,0.8693181818181819,1.0,0.7386363636363636,1.0,0.8496732026143791,0.9346590909090909,65,0,20,23
handpd_spiral,efficientnet_b0,corrupted,contrast,1,0.5,108,0.5462962962962963,0.7215909090909091,1.0,0.4431818181818182,1.0,0.6141732283464567,0.9573863636363636,39,0,20,49
handpd_spiral,efficientnet_b0,corrupted,contrast,2,0.7,108,0.6851851851851852,0.8068181818181819,1.0,0.6136363636363636,1.0,0.7605633802816901,0.9715909090909092,54,0,20,34
handpd_spiral,efficientnet_b0,corrupted,contrast,3,0.85,108,0.8055555555555556,0.8806818181818181,1.0,0.7613636363636364,1.0,0.864516129032258,0.9755681818181818,67,0,20,21
handpd_spiral,efficientnet_b0,corrupted,contrast,4,1.3,108,0.8518518518518519,0.9090909090909092,1.0,0.8181818181818182,1.0,0.9,0.9778409090909093,72,0,20,16
handpd_spiral,efficientnet_b0,corrupted,contrast,5,1.5,108,0.8611111111111112,0.9147727272727273,1.0,0.8295454545454546,1.0,0.906832298136646,0.9806818181818182,73,0,20,15
handpd_spiral,efficientnet_b0,corrupted,brightness,1,0.5,108,0.8796296296296297,0.8681818181818182,0.9629629629629629,0.8863636363636364,0.85,0.9230769230769231,0.9528409090909091,78,3,17,10
handpd_spiral,efficientnet_b0,corrupted,brightness,2,0.7,108,0.9074074074074074,0.8852272727272728,0.9642857142857143,0.9204545454545454,0.85,0.9418604651162791,0.9551136363636363,81,3,17,7
handpd_spiral,efficientnet_b0,corrupted,brightness,3,0.85,108,0.9166666666666666,0.9102272727272727,0.9759036144578314,0.9204545454545454,0.9,0.9473684210526315,0.9636363636363636,81,2,18,7
handpd_spiral,efficientnet_b0,corrupted,brightness,4,1.3,108,0.3425925925925926,0.5965909090909091,1.0,0.19318181818181818,1.0,0.3238095238095238,0.9238636363636363,17,0,20,71
handpd_spiral,efficientnet_b0,corrupted,brightness,5,1.5,108,0.3425925925925926,0.5965909090909091,1.0,0.19318181818181818,1.0,0.3238095238095238,0.915340909090909,17,0,20,71
handpd_spiral,efficientnet_b0,corrupted,rotation,1,-5,108,0.8611111111111112,0.8761363636363637,0.974025974025974,0.8522727272727273,0.9,0.9090909090909091,0.9443181818181818,75,2,18,13
handpd_spiral,efficientnet_b0,corrupted,rotation,2,10,108,0.9074074074074074,0.8272727272727273,0.9333333333333333,0.9545454545454546,0.7,0.9438202247191011,0.9704545454545455,84,6,14,4
handpd_spiral,efficientnet_b0,corrupted,rotation,3,-15,108,0.8796296296296297,0.8102272727272727,0.9310344827586207,0.9204545454545454,0.7,0.9257142857142857,0.9414772727272728,81,6,14,7
handpd_spiral,efficientnet_b0,corrupted,rotation,4,20,108,0.8981481481481481,0.821590909090909,0.9325842696629213,0.9431818181818182,0.7,0.9378531073446328,0.9619318181818182,83,6,14,5
handpd_spiral,efficientnet_b0,corrupted,rotation,5,-25,108,0.8981481481481481,0.7829545454545455,0.9139784946236559,0.9659090909090909,0.6,0.9392265193370166,0.9585227272727272,85,8,12,3
