dataset,model,image,y_true,corruption,level,pearson_clean,spearman_clean,ssim_clean,iou_top20_clean
handpd_spiral,resnet50,0104-2,0,brightness,3,0.8967,0.7968,0.8127,0.6809
handpd_spiral,resnet50,0104-2,0,brightness,4,0.802,0.5566,0.6618,0.4452
handpd_spiral,resnet50,0104-2,0,brightness,5,0.775,0.5945,0.6802,0.4415
handpd_spiral,resnet50,0104-2,0,rotation,1,0.0056,0.3181,0.6557,0.1583
handpd_spiral,resnet50,0104-2,0,rotation,2,0.0902,0.126,0.6455,0.1172
handpd_spiral,resnet50,0104-2,0,rotation,3,-0.0402,0.0418,0.5918,0.0708
handpd_spiral,resnet50,0104-2,0,rotation,4,0.3177,0.3689,0.7526,0.2301
handpd_spiral,resnet50,0104-2,0,rotation,5,-0.0062,0.2142,0.544,0.0959
handpd_spiral,resnet50,0287-3,0,jpeg_compression,1,0.9785,0.9321,0.9106,0.9129
handpd_spiral,resnet50,0287-3,0,jpeg_compression,2,0.9377,0.8972,0.835,0.813
handpd_spiral,resnet50,0287-3,0,jpeg_compression,3,0.9525,0.9261,0.8634,0.8382
handpd_spiral,resnet50,0287-3,0,jpeg_compression,4,0.7503,0.5511,0.6664,0.4372
handpd_spiral,resnet50,0287-3,0,jpeg_compression,5,0.0362,0.1928,0.4407,0.1694
handpd_spiral,resnet50,0287-3,0,gaussian_blur,1,0.8901,0.8618,0.7738,0.8216
handpd_spiral,resnet50,0287-3,0,gaussian_blur,2,0.7997,0.7648,0.7107,0.6983
handpd_spiral,resnet50,0287-3,0,gaussian_blur,3,0.7538,0.5953,0.6934,0.466
handpd_spiral,resnet50,0287-3,0,gaussian_blur,4,0.7325,0.6301,0.6839,0.4623
handpd_spiral,resnet50,0287-3,0,gaussian_blur,5,0.7322,0.6317,0.694,0.4601
handpd_spiral,resnet50,0287-3,0,gaussian_noise,1,0.9926,0.968,0.9499,0.9215
handpd_spiral,resnet50,0287-3,0,gaussian_noise,2,0.9561,0.8862,0.8733,0.8722
handpd_spiral,resnet50,0287-3,0,gaussian_noise,3,0.9103,0.7988,0.7581,0.7354
handpd_spiral,resnet50,0287-3,0,gaussian_noise,4,0.9026,0.797,0.554,0.7297
handpd_spiral,resnet50,0287-3,0,gaussian_noise,5,0.4583,0.4112,0.4234,0.244
handpd_spiral,resnet50,0287-3,0,contrast,1,0.9082,0.9085,0.855,0.7926
handpd_spiral,resnet50,0287-3,0,contrast,2,0.9591,0.8914,0.8696,0.8163
handpd_spiral,resnet50,0287-3,0,contrast,3,0.9844,0.9446,0.915,0.8877
handpd_spiral,resnet50,0287-3,0,contrast,4,0.981,0.9838,0.9449,0.8934
handpd_spiral,resnet50,0287-3,0,contrast,5,0.9842,0.8207,0.8354,0.8889
handpd_spiral,resnet50,0287-3,0,brightness,1,0.4607,0.4678,0.458,0.3108
handpd_spiral,resnet50,0287-3,0,brightness,2,0.3942,0.4549,0.4773,0.2629
handpd_spiral,resnet50,0287-3,0,brightness,3,0.7242,0.6493,0.5651,0.5529
handpd_spiral,resnet50,0287-3,0,brightness,4,0.5167,0.4185,0.3613,0.3222
handpd_spiral,resnet50,0287-3,0,brightness,5,0.4838,0.4062,0.3682,0.3089
handpd_spiral,resnet50,0287-3,0,rotation,1,0.4489,0.5642,0.7018,0.3499
handpd_spiral,resnet50,0287-3,0,rotation,2,-0.0287,0.3759,0.5162,0.1241
handpd_spiral,resnet50,0287-3,0,rotation,3,-0.0905,0.1173,0.2224,0.0956
handpd_spiral,resnet50,0287-3,0,rotation,4,0.3116,0.5548,0.5017,0.2103
handpd_spiral,resnet50,0287-3,0,rotation,5,-0.073,0.1789,0.2272,0.0947
handpd_spiral,resnet50,0104-1,0,jpeg_compression,1,0.9898,0.8874,0.9198,0.7106
handpd_spiral,resnet50,0104-1,0,jpeg_compression,2,0.9834,0.6411,0.8769,0.4812
handpd_spiral,resnet50,0104-1,0,jpeg_compression,3,0.9688,0.5985,0.855,0.4823
handpd_spiral,resnet50,0104-1,0,jpeg_compression,4,0.9653,0.6888,0.8696,0.4823
handpd_spiral,resnet50,0104-1,0,jpeg_compression,5,0.9786,0.5509,0.8075,0.4121
handpd_spiral,resnet50,0104-1,0,gaussian_blur,1,0.9588,0.6966,0.8625,0.5061
handpd_spiral,resnet50,0104-1,0,gaussian_blur,2,0.9758,0.6986,0.8737,0.5062
handpd_spiral,resnet50,0104-1,0,gaussian_blur,3,0.8703,0.7002,0.8564,0.5062
handpd_spiral,resnet50,0104-1,0,gaussian_blur,4,0.586,0.71,0.8265,0.5062
handpd_spiral,resnet50,0104-1,0,gaussian_blur,5,0.3104,0.5549,0.7979,0.2925
handpd_spiral,resnet50,0104-1,0,gaussian_noise,1,0.978,0.9311,0.9288,0.8042
handpd_spiral,resnet50,0104-1,0,gaussian_noise,2,0.9761,0.8362,0.898,0.6223
handpd_spiral,resnet50,0104-1,0,gaussian_noise,3,0.9523,0.743,0.8464,0.4913
handpd_spiral,resnet50,0104-1,0,gaussian_noise,4,0.9281,0.6673,0.7508,0.4394
handpd_spiral,resnet50,0104-1,0,gaussian_noise,5,0.8724,0.4417,0.5266,0.3379
handpd_spiral,resnet50,0104-1,0,contrast,1,0.9705,0.6909,0.8601,0.5062
handpd_spiral,resnet50,0104-1,0,contrast,2,0.9842,0.6895,0.8741,0.5062
handpd_spiral,resnet50,0104-1,0,contrast,3,0.9961,0.9003,0.9567,0.7945
handpd_spiral,resnet50,0104-1,0,contrast,4,0.938,0.8623,0.8768,0.6382
handpd_spiral,resnet50,0104-1,0,contrast,5,0.9509,0.91,0.8901,0.5637
handpd_spiral,resnet50,0104-1,0,brightness,1,0.3132,0.2538,0.467,0.1693
handpd_spiral,resnet50,0104-1,0,brightness,2,0.5584,0.4621,0.576,0.2234
handpd_spiral,resnet50,0104-1,0,brightness,3,0.89,0.7332,0.7542,0.4214
handpd_spiral,resnet50,0104-1,0,brightness,4,0.8064,0.7139,0.7531,0.4383
handpd_spiral,resnet50,0104-1,0,brightness,5,0.7755,0.6295,0.6403,0.4227
handpd_spiral,resnet50,0104-1,0,rotation,1,0.1411,0.5324,0.7285,0.318
handpd_spiral,resnet50,0104-1,0,rotation,2,0.3716,0.6236,0.7621,0.4893
handpd_spiral,resnet50,0104-1,0,rotation,3,0.1654,0.5491,0.6541,0.343
handpd_spiral,resnet50,0104-1,0,rotation,4,-0.0617,0.194,0.4376,0.2068
handpd_spiral,resnet50,0104-1,0,rotation,5,0.2478,0.436,0.6314,0.2498
handpd_spiral,resnet50,0127-2,0,jpeg_compression,1,0.999,0.9598,0.9901,0.8897
handpd_spiral,resnet50,0127-2,0,jpeg_compression,2,0.9545,0.9064,0.9505,0.8307
handpd_spiral,resnet50,0127-2,0,jpeg_compression,3,0.9815,0.9068,0.9512,0.8307
handpd_spiral,resnet50,0127-2,0,jpeg_compression,4,0.9385,0.9057,0.9271,0.8307
handpd_spiral,resnet50,0127-2,0,jpeg_compression,5,0.113,0.4727,0.6606,0.3296
handpd_spiral,resnet50,0127-2,0,gaussian_blur,1,0.9986,0.8929,0.9734,0.6884
handpd_spiral,resnet50,0127-2,0,gaussian_blur,2,0.9974,0.8307,0.9453,0.6796
handpd_spiral,resnet50,0127-2,0,gaussian_blur,3,0.9979,0.8927,0.9682,0.6884
handpd_spiral,resnet50,0127-2,0,gaussian_blur,4,0.9968,0.8927,0.9673,0.6884
handpd_spiral,resnet50,0127-2,0,gaussian_blur,5,0.9958,0.8927,0.9691,0.6884
handpd_spiral,resnet50,0127-2,0,gaussian_noise,1,0.9952,0.9997,0.9843,0.944
handpd_spiral,resnet50,0127-2,0,gaussian_noise,2,0.9938,0.9555,0.9713,0.9125
handpd_spiral,resnet50,0127-2,0,gaussian_noise,3,0.7759,0.8539,0.8813,0.6295
handpd_spiral,resnet50,0127-2,0,gaussian_noise,4,0.9246,0.713,0.7952,0.4465
handpd_spiral,resnet50,0127-2,0,gaussian_noise,5,0.8428,0.5859,0.59,0.423
handpd_spiral,resnet50,0127-2,0,contrast,1,0.9551,0.8912,0.9074,0.6393
handpd_spiral,resnet50,0127-2,0,contrast,2,0.927,0.9443,0.9392,0.7484
handpd_spiral,resnet50,0127-2,0,contrast,3,0.9903,0.9989,0.9711,0.9395
handpd_spiral,resnet50,0127-2,0,contrast,4,0.9974,0.789,0.9682,0.6099
handpd_spiral,resnet50,0127-2,0,contrast,5,0.9973,0.8532,0.9702,0.6101
handpd_spiral,resnet50,0127-2,0,brightness,1,0.7379,0.5829,0.8021,0.2995
handpd_spiral,resnet50,0127-2,0,brightness,2,0.9629,0.7865,0.9034,0.4998
handpd_spiral,resnet50,0127-2,0,brightness,3,0.9895,0.8674,0.9243,0.6542
handpd_spiral,resnet50,0127-2,0,brightness,4,0.8843,0.8298,0.8431,0.7475
handpd_spiral,resnet50,0127-2,0,brightness,5,0.8423,0.7581,0.7213,0.4696
handpd_spiral,resnet50,0127-2,0,rotation,1,-0.058,0.6364,0.7775,0.4724
handpd_spiral,resnet50,0127-2,0,rotation,2,-0.033,0.6343,0.7786,0.4468
handpd_spiral,resnet50,0127-2,0,rotation,3,-0.0338,0.2109,0.8151,0.2565
handpd_spiral,resnet50,0127-2,0,rotation,4,0.1637,0.7858,0.7979,0.6108
handpd_spiral,resnet50,0127-2,0,rotation,5,-0.0686,0.3772,0.6126,0.2526
handpd_spiral,resnet50,0054-4,1,jpeg_compression,1,0.9966,0.9957,0.9669,0.8599
handpd_spiral,resnet50,0054-4,1,jpeg_compression,2,0.9858,0.9847,0.9186,0.7547
handpd_spiral,resnet50,0054-4,1,jpeg_compression,3,0.9794,0.9809,0.935,0.6708
handpd_spiral,resnet50,0054-4,1,jpeg_compression,4,0.9754,0.9778,0.8938,0.6894
handpd_spiral,resnet50,0054-4,1,jpeg_compression,5,0.7897,0.8574,0.6186,0.4684
handpd_spiral,resnet50,0054-4,1,gaussian_blur,1,0.9813,0.981,0.8756,0.6881
handpd_spiral,resnet50,0054-4,1,gaussian_blur,2,0.9201,0.9312,0.7304,0.5171
handpd_spiral,resnet50,0054-4,1,gaussian_blur,3,0.8541,0.8984,0.6244,0.4434
handpd_spiral,resnet50,0054-4,1,gaussian_blur,4,0.7883,0.883,0.5476,0.4165
handpd_spiral,resnet50,0054-4,1,gaussian_blur,5,0.7039,0.8403,0.479,0.3404
handpd_spiral,resnet50,0054-4,1,gaussian_noise,1,0.995,0.9959,0.9886,0.8332
handpd_spiral,resnet50,0054-4,1,gaussian_noise,2,0.973,0.9801,0.9235,0.7752
handpd_spiral,resnet50,0054-4,1,gaussian_noise,3,0.9582,0.967,0.8858,0.7078
handpd_spiral,resnet50,0054-4,1,gaussian_noise,4,0.9292,0.9443,0.8229,0.6416
handpd_spiral,resnet50,0054-4,1,gaussian_noise,5,0.9558,0.9601,0.8585,0.7226
handpd_spiral,resnet50,0054-4,1,contrast,1,0.7369,0.8439,0.6211,0.3403
handpd_spiral,resnet50,0054-4,1,contrast,2,0.927,0.9383,0.8124,0.5396
handpd_spiral,resnet50,0054-4,1,contrast,3,0.9763,0.9768,0.9204,0.6686
handpd_spiral,resnet50,0054-4,1,contrast,4,0.9826,0.9851,0.9346,0.7851
handpd_spiral,resnet50,0054-4,1,contrast,5,0.942,0.9648,0.8855,0.5995
handpd_spiral,resnet50,0054-4,1,brightness,1,0.9768,0.9785,0.9149,0.7687
handpd_spiral,resnet50,0054-4,1,brightness,2,0.9819,0.9871,0.9438,0.7613
handpd_spiral,resnet50,0054-4,1,brightness,3,0.9825,0.9884,0.9578,0.801
handpd_spiral,resnet50,0054-4,1,brightness,4,0.806,0.8752,0.6294,0.5324
handpd_spiral,resnet50,0054-4,1,brightness,5,0.8506,0.9124,0.6498,0.5948
handpd_spiral,resnet50,0054-4,1,rotation,1,0.6985,0.6493,0.6528,0.5091
handpd_spiral,resnet50,0054-4,1,rotation,2,0.3773,0.5785,0.4523,0.2951
handpd_spiral,resnet50,0054-4,1,rotation,3,0.5377,0.5053,0.424,0.3788
handpd_spiral,resnet50,0054-4,1,rotation,4,0.2764,0.4952,0.2726,0.3275
handpd_spiral,resnet50,0054-4,1,rotation,5,0.0923,0.2457,0.2823,0.1222
handpd_spiral,resnet50,0218-4,1,jpeg_compression,1,0.9965,0.978,0.953,0.7635
handpd_spiral,resnet50,0218-4,1,jpeg_compression,2,0.9904,0.9153,0.9242,0.8354
handpd_spiral,resnet50,0218-4,1,jpeg_compression,3,0.9863,0.8949,0.8799,0.7556
handpd_spiral,resnet50,0218-4,1,jpeg_compression,4,0.9769,0.8411,0.8194,0.71
handpd_spiral,resnet50,0218-4,1,jpeg_compression,5,0.9408,0.6294,0.7032,0.5107
handpd_spiral,resnet50,0218-4,1,gaussian_blur,1,0.9933,0.9381,0.9284,0.8394
handpd_spiral,resnet50,0218-4,1,gaussian_blur,2,0.9774,0.8614,0.8107,0.7052
handpd_spiral,resnet50,0218-4,1,gaussian_blur,3,0.9439,0.677,0.6847,0.5561
handpd_spiral,resnet50,0218-4,1,gaussian_blur,4,0.9321,0.5982,0.6616,0.4968
handpd_spiral,resnet50,0218-4,1,gaussian_blur,5,0.9272,0.527,0.6461,0.4592
handpd_spiral,resnet50,0218-4,1,gaussian_noise,1,0.9953,0.9636,0.9522,0.868
handpd_spiral,resnet50,0218-4,1,gaussian_noise,2,0.9936,0.8945,0.8851,0.8135
handpd_spiral,resnet50,0218-4,1,gaussian_noise,3,0.9638,0.9028,0.8158,0.7639
handpd_spiral,resnet50,0218-4,1,gaussian_noise,4,0.9463,0.9053,0.7661,0.6675
handpd_spiral,resnet50,0218-4,1,gaussian_noise,5,0.9293,0.775,0.7145,0.6185
handpd_spiral,resnet50,0218-4,1,contrast,1,0.9722,0.7936,0.805,0.7079
handpd_spiral,resnet50,0218-4,1,contrast,2,0.9837,0.9142,0.8626,0.7287
handpd_spiral,resnet50,0218-4,1,contrast,3,0.9955,0.9384,0.9397,0.8252
handpd_spiral,resnet50,0218-4,1,contrast,4,0.9774,0.9084,0.8154,0.7398
handpd_spiral,resnet50,0218-4,1,contrast,5,0.9246,0.8601,0.6829,0.6419
handpd_spiral,resnet50,0218-4,1,brightness,1,0.843,0.8111,0.7196,0.5861
handpd_spiral,resnet50,0218-4,1,brightness,2,0.9371,0.7643,0.7364,0.6587
handpd_spiral,resnet50,0218-4,1,brightness,3,0.983,0.8705,0.8624,0.7082
handpd_spiral,resnet50,0218-4,1,brightness,4,0.781,0.6995,0.5887,0.3613
handpd_spiral,resnet50,0218-4,1,brightness,5,0.5748,0.6396,0.4704,0.2988
handpd_spiral,resnet50,0218-4,1,rotation,1,0.1332,0.5362,0.5887,0.3547
handpd_spiral,resnet50,0218-4,1,rotation,2,0.154,0.4559,0.5137,0.266
handpd_spiral,resnet50,0218-4,1,rotation,3,-0.1532,0.1266,0.455,0.0202
handpd_spiral,resnet50,0218-4,1,rotation,4,0.4325,0.4722,0.5285,0.4133
handpd_spiral,resnet50,0218-4,1,rotation,5,-0.191,-0.1569,0.3909,0.0047
handpd_spiral,resnet50,0196-3,1,jpeg_compression,1,0.9912,0.9797,0.9522,0.8104
handpd_spiral,resnet50,0196-3,1,jpeg_compression,2,0.9894,0.9226,0.9035,0.8741
handpd_spiral,resnet50,0196-3,1,jpeg_compression,3,0.7794,0.8583,0.7471,0.6941
handpd_spiral,resnet50,0196-3,1,jpeg_compression,4,0.8796,0.7645,0.7368,0.7324
handpd_spiral,resnet50,0196-3,1,jpeg_compression,5,0.9035,0.7821,0.7454,0.7167
handpd_spiral,resnet50,0196-3,1,gaussian_blur,1,0.9921,0.9795,0.9325,0.8694
handpd_spiral,resnet50,0196-3,1,gaussian_blur,2,0.9779,0.87,0.8243,0.8399
handpd_spiral,resnet50,0196-3,1,gaussian_blur,3,0.9508,0.7318,0.7721,0.7439
handpd_spiral,resnet50,0196-3,1,gaussian_blur,4,0.9284,0.7009,0.7271,0.7229
handpd_spiral,resnet50,0196-3,1,gaussian_blur,5,0.7208,0.7043,0.7084,0.6376
handpd_spiral,resnet50,0196-3,1,gaussian_noise,1,0.9939,0.9845,0.9663,0.8979
handpd_spiral,resnet50,0196-3,1,gaussian_noise,2,0.8811,0.9352,0.7217,0.6954
handpd_spiral,resnet50,0196-3,1,gaussian_noise,3,0.8733,0.8311,0.6602,0.7006
handpd_spiral,resnet50,0196-3,1,gaussian_noise,4,0.7922,0.8042,0.5368,0.5616
handpd_spiral,resnet50,0196-3,1,gaussian_noise,5,0.6907,0.7599,0.4795,0.5584
handpd_spiral,resnet50,0196-3,1,contrast,1,0.9515,0.724,0.7442,0.7791
handpd_spiral,resnet50,0196-3,1,contrast,2,0.9763,0.9313,0.8266,0.833
handpd_spiral,resnet50,0196-3,1,contrast,3,0.9904,0.941,0.8903,0.8875
handpd_spiral,resnet50,0196-3,1,contrast,4,0.8994,0.8995,0.7194,0.6722
handpd_spiral,resnet50,0196-3,1,contrast,5,0.5193,0.7971,0.5675,0.3182
handpd_spiral,resnet50,0196-3,1,brightness,1,0.7034,0.8132,0.7182,0.4739
handpd_spiral,resnet50,0196-3,1,brightness,2,0.7928,0.8646,0.7069,0.5565
handpd_spiral,resnet50,0196-3,1,brightness,3,0.8982,0.9067,0.7069,0.6279
handpd_spiral,resnet50,0196-3,1,brightness,4,0.5273,0.5075,0.4998,0.3525
handpd_spiral,resnet50,0196-3,1,brightness,5,0.4668,0.4547,0.4183,0.3367
handpd_spiral,resnet50,0196-3,1,rotation,1,0.5909,0.4683,0.5826,0.4209
handpd_spiral,resnet50,0196-3,1,rotation,2,0.2001,0.603,0.5789,0.3451
handpd_spiral,resnet50,0196-3,1,rotation,3,0.1836,0.2346,0.4099,0.1849
handpd_spiral,resnet50,0196-3,1,rotation,4,0.518,0.6811,0.64,0.4494
handpd_spiral,resnet50,0196-3,1,rotation,5,0.1112,0.1146,0.4005,0.0758
handpd_spiral,resnet50,0149-1,1,jpeg_compression,1,0.9987,0.9984,0.9952,0.9638
handpd_spiral,resnet50,0149-1,1,jpeg_compression,2,0.9941,0.9935,0.9819,0.897
handpd_spiral,resnet50,0149-1,1,jpeg_compression,3,0.9835,0.984,0.9655,0.8132
handpd_spiral,resnet50,0149-1,1,jpeg_compression,4,0.9793,0.9822,0.9242,0.8078
handpd_spiral,resnet50,0149-1,1,jpeg_compression,5,0.8682,0.8626,0.6309,0.6719
handpd_spiral,resnet50,0149-1,1,gaussian_blur,1,0.9984,0.9979,0.9893,0.9461
handpd_spiral,resnet50,0149-1,1,gaussian_blur,2,0.9933,0.9906,0.9692,0.9109
handpd_spiral,resnet50,0149-1,1,gaussian_blur,3,0.9846,0.9773,0.924,0.8635
handpd_spiral,resnet50,0149-1,1,gaussian_blur,4,0.9837,0.9697,0.9008,0.842
handpd_spiral,resnet50,0149-1,1,gaussian_blur,5,0.9732,0.9581,0.8791,0.8171
handpd_spiral,resnet50,0149-1,1,gaussian_noise,1,0.9966,0.9957,0.993,0.9636
handpd_spiral,resnet50,0149-1,1,gaussian_noise,2,0.9946,0.9953,0.9857,0.8946
handpd_spiral,resnet50,0149-1,1,gaussian_noise,3,0.9831,0.9804,0.9597,0.8566
handpd_spiral,resnet50,0149-1,1,gaussian_noise,4,0.9809,0.9781,0.9431,0.83
handpd_spiral,resnet50,0149-1,1,gaussian_noise,5,0.9753,0.9739,0.9046,0.825
handpd_spiral,resnet50,0149-1,1,contrast,1,0.985,0.984,0.9448,0.858
handpd_spiral,resnet50,0149-1,1,contrast,2,0.9937,0.9938,0.9791,0.9239
handpd_spiral,resnet50,0149-1,1,contrast,3,0.9982,0.9983,0.9952,0.9535
handpd_spiral,resnet50,0149-1,1,contrast,4,0.9904,0.9879,0.9763,0.9015
handpd_spiral,resnet50,0149-1,1,contrast,5,0.9871,0.9825,0.9644,0.8972
handpd_spiral,resnet50,0149-1,1,brightness,1,0.8982,0.9172,0.8747,0.6123
handpd_spiral,resnet50,0149-1,1,brightness,2,0.9586,0.9619,0.9328,0.7618
handpd_spiral,resnet50,0149-1,1,brightness,3,0.9848,0.982,0.9661,0.8815
handpd_spiral,resnet50,0149-1,1,brightness,4,0.8804,0.9352,0.765,0.7
handpd_spiral,resnet50,0149-1,1,brightness,5,0.8806,0.906,0.7473,0.6722
handpd_spiral,resnet50,0149-1,1,rotation,1,0.9268,0.8776,0.8287,0.7761
handpd_spiral,resnet50,0149-1,1,rotation,2,0.9455,0.8824,0.8708,0.8252
handpd_spiral,resnet50,0149-1,1,rotation,3,0.7499,0.7481,0.7045,0.4787
handpd_spiral,resnet50,0149-1,1,rotation,4,0.9342,0.9106,0.8061,0.7111
handpd_spiral,resnet50,0149-1,1,rotation,5,0.7045,0.6073,0.6571,0.5113
handpd_spiral,resnet50,0003-2,1,jpeg_compression,1,0.9953,0.9938,0.9919,0.9243
handpd_spiral,resnet50,0003-2,1,jpeg_compression,2,0.9712,0.9751,0.942,0.7944
handpd_spiral,resnet50,0003-2,1,jpeg_compression,3,0.9592,0.9661,0.9299,0.7568
handpd_spiral,resnet50,0003-2,1,jpeg_compression,4,0.9669,0.977,0.9369,0.7315
handpd_spiral,resnet50,0003-2,1,jpeg_compression,5,0.7893,0.7132,0.6639,0.5147
handpd_spiral,resnet50,0003-2,1,gaussian_blur,1,0.9954,0.9957,0.9922,0.9125
handpd_spiral,resnet50,0003-2,1,gaussian_blur,2,0.9913,0.9905,0.9836,0.8914
handpd_spiral,resnet50,0003-2,1,gaussian_blur,3,0.9778,0.9802,0.9638,0.8211
handpd_spiral,resnet50,0003-2,1,gaussian_blur,4,0.9674,0.972,0.9449,0.759
handpd_spiral,resnet50,0003-2,1,gaussian_blur,5,0.9502,0.9543,0.9245,0.6809
handpd_spiral,resnet50,0003-2,1,gaussian_noise,1,0.9973,0.9974,0.9955,0.9561
handpd_spiral,resnet50,0003-2,1,gaussian_noise,2,0.9824,0.9825,0.9679,0.8088
handpd_spiral,resnet50,0003-2,1,gaussian_noise,3,0.9561,0.9555,0.929,0.6977
handpd_spiral,resnet50,0003-2,1,gaussian_noise,4,0.9501,0.943,0.9188,0.712
handpd_spiral,resnet50,0003-2,1,gaussian_noise,5,0.9562,0.9475,0.9142,0.7464
handpd_spiral,resnet50,0003-2,1,contrast,1,0.9717,0.9703,0.9458,0.8057
handpd_spiral,resnet50,0003-2,1,contrast,2,0.9879,0.9858,0.9739,0.8938
handpd_spiral,resnet50,0003-2,1,contrast,3,0.9936,0.9922,0.986,0.9276
handpd_spiral,resnet50,0003-2,1,contrast,4,0.9875,0.9886,0.9815,0.8425
handpd_spiral,resnet50,0003-2,1,contrast,5,0.9799,0.9803,0.9706,0.8155
handpd_spiral,resnet50,0003-2,1,brightness,1,0.9457,0.9319,0.8885,0.8071
