dataset,model,image,y_true,corruption,level,pearson_clean,spearman_clean,ssim_clean,iou_top20_clean
pdraw_wave,resnet50,V55HO10,0,gaussian_blur,3,0.4719,0.231,0.3952,0.3287
pdraw_wave,resnet50,V55HO10,0,gaussian_blur,4,0.6303,0.218,0.4107,0.3859
pdraw_wave,resnet50,V55HO10,0,gaussian_blur,5,0.708,0.2814,0.446,0.3922
pdraw_wave,resnet50,V55HO10,0,gaussian_noise,1,0.9292,0.9205,0.7906,0.6733
pdraw_wave,resnet50,V55HO10,0,gaussian_noise,2,0.468,0.6901,0.671,0.3562
pdraw_wave,resnet50,V55HO10,0,gaussian_noise,3,0.8509,0.6682,0.7196,0.4697
pdraw_wave,resnet50,V55HO10,0,gaussian_noise,4,0.734,0.2688,0.5343,0.3454
pdraw_wave,resnet50,V55HO10,0,gaussian_noise,5,0.5804,0.3574,0.4768,0.3267
pdraw_wave,resnet50,V55HO10,0,contrast,1,0.8717,0.7845,0.7642,0.7275
pdraw_wave,resnet50,V55HO10,0,contrast,2,0.9559,0.7959,0.8064,0.8319
pdraw_wave,resnet50,V55HO10,0,contrast,3,0.9851,0.8851,0.9194,0.9049
pdraw_wave,resnet50,V55HO10,0,contrast,4,0.9741,0.8943,0.8524,0.6904
pdraw_wave,resnet50,V55HO10,0,contrast,5,0.9386,0.8043,0.7648,0.5796
pdraw_wave,resnet50,V55HO10,0,brightness,1,0.9685,0.8711,0.7817,0.7186
pdraw_wave,resnet50,V55HO10,0,brightness,2,0.9911,0.8505,0.8565,0.8469
pdraw_wave,resnet50,V55HO10,0,brightness,3,0.9885,0.9435,0.8834,0.8616
pdraw_wave,resnet50,V55HO10,0,brightness,4,0.1383,0.2667,0.4796,0.1636
pdraw_wave,resnet50,V55HO10,0,brightness,5,0.3545,0.3192,0.4627,0.1873
pdraw_wave,resnet50,V55HO10,0,shadow,1,0.9906,0.9518,0.9089,0.8778
pdraw_wave,resnet50,V55HO10,0,shadow,2,0.9451,0.9255,0.8289,0.6514
pdraw_wave,resnet50,V55HO10,0,shadow,3,0.8303,0.8636,0.6237,0.5001
pdraw_wave,resnet50,V55HO10,0,shadow,4,0.6752,0.7397,0.5669,0.4099
pdraw_wave,resnet50,V55HO10,0,shadow,5,0.582,0.6603,0.5166,0.343
pdraw_wave,resnet50,V55HO10,0,perspective,1,0.779,0.3635,0.51,0.3607
pdraw_wave,resnet50,V55HO10,0,perspective,2,0.5718,0.3745,0.4833,0.2711
pdraw_wave,resnet50,V55HO10,0,perspective,3,0.2733,0.3158,0.4681,0.2037
pdraw_wave,resnet50,V55HO10,0,perspective,4,0.3387,0.4145,0.5637,0.2612
pdraw_wave,resnet50,V55HO10,0,perspective,5,0.5852,0.4957,0.5343,0.3063
pdraw_wave,resnet50,V55HO10,0,rotation,1,0.1384,0.1873,0.348,0.179
pdraw_wave,resnet50,V55HO10,0,rotation,2,-0.0831,-0.1457,0.2673,0.0638
pdraw_wave,resnet50,V55HO10,0,rotation,3,0.2595,0.3268,0.21,0.1572
pdraw_wave,resnet50,V55HO10,0,rotation,4,-0.2162,-0.1238,0.1102,0.0918
pdraw_wave,resnet50,V55HO10,0,rotation,5,-0.2325,-0.3948,0.1783,0.0112
pdraw_wave,resnet50,V08HO01,0,jpeg_compression,1,0.9988,0.9752,0.9867,0.9213
pdraw_wave,resnet50,V08HO01,0,jpeg_compression,2,0.9974,0.9654,0.9815,0.8571
pdraw_wave,resnet50,V08HO01,0,jpeg_compression,3,0.9908,0.9335,0.9669,0.8435
pdraw_wave,resnet50,V08HO01,0,jpeg_compression,4,0.9793,0.9189,0.8957,0.6158
pdraw_wave,resnet50,V08HO01,0,jpeg_compression,5,0.7851,0.5851,0.5844,0.3755
pdraw_wave,resnet50,V08HO01,0,gaussian_blur,1,0.9848,0.9036,0.9208,0.742
pdraw_wave,resnet50,V08HO01,0,gaussian_blur,2,0.974,0.7372,0.8145,0.5144
pdraw_wave,resnet50,V08HO01,0,gaussian_blur,3,0.9759,0.6325,0.7644,0.5338
pdraw_wave,resnet50,V08HO01,0,gaussian_blur,4,0.9721,0.6915,0.7611,0.5389
pdraw_wave,resnet50,V08HO01,0,gaussian_blur,5,0.9643,0.7225,0.7511,0.4913
pdraw_wave,resnet50,V08HO01,0,gaussian_noise,1,0.9862,0.8852,0.8932,0.7354
pdraw_wave,resnet50,V08HO01,0,gaussian_noise,2,0.9808,0.8545,0.9076,0.7072
pdraw_wave,resnet50,V08HO01,0,gaussian_noise,3,0.9894,0.9031,0.9429,0.8075
pdraw_wave,resnet50,V08HO01,0,gaussian_noise,4,0.9724,0.7085,0.8433,0.605
pdraw_wave,resnet50,V08HO01,0,gaussian_noise,5,0.9682,0.721,0.8385,0.6071
pdraw_wave,resnet50,V08HO01,0,contrast,1,0.9848,0.7831,0.9012,0.7058
pdraw_wave,resnet50,V08HO01,0,contrast,2,0.9956,0.9206,0.9409,0.729
pdraw_wave,resnet50,V08HO01,0,contrast,3,0.9965,0.9443,0.9508,0.744
pdraw_wave,resnet50,V08HO01,0,contrast,4,0.9838,0.99,0.9447,0.8117
pdraw_wave,resnet50,V08HO01,0,contrast,5,0.9791,0.9505,0.929,0.7885
pdraw_wave,resnet50,V08HO01,0,brightness,1,0.9583,0.9473,0.931,0.8224
pdraw_wave,resnet50,V08HO01,0,brightness,2,0.9797,0.9397,0.959,0.8611
pdraw_wave,resnet50,V08HO01,0,brightness,3,0.9955,0.9439,0.9809,0.9278
pdraw_wave,resnet50,V08HO01,0,brightness,4,0.9215,0.8054,0.8354,0.5858
pdraw_wave,resnet50,V08HO01,0,brightness,5,0.8621,0.7707,0.8147,0.5669
pdraw_wave,resnet50,V08HO01,0,shadow,1,0.9945,0.9421,0.9712,0.9089
pdraw_wave,resnet50,V08HO01,0,shadow,2,0.9687,0.9541,0.9332,0.7689
pdraw_wave,resnet50,V08HO01,0,shadow,3,0.9714,0.9395,0.8938,0.7639
pdraw_wave,resnet50,V08HO01,0,shadow,4,0.9599,0.9337,0.8702,0.7513
pdraw_wave,resnet50,V08HO01,0,shadow,5,0.9511,0.8411,0.8434,0.6514
pdraw_wave,resnet50,V08HO01,0,perspective,1,0.1439,0.7738,0.6072,0.4387
pdraw_wave,resnet50,V08HO01,0,perspective,2,0.7075,0.8671,0.6503,0.471
pdraw_wave,resnet50,V08HO01,0,perspective,3,0.7252,0.8299,0.5802,0.4965
pdraw_wave,resnet50,V08HO01,0,perspective,4,0.4858,0.72,0.5346,0.3545
pdraw_wave,resnet50,V08HO01,0,perspective,5,0.0596,0.4542,0.4465,0.0779
pdraw_wave,resnet50,V08HO01,0,rotation,1,0.132,0.5656,0.3393,0.2883
pdraw_wave,resnet50,V08HO01,0,rotation,2,0.191,0.565,0.4484,0.274
pdraw_wave,resnet50,V08HO01,0,rotation,3,-0.0257,0.2689,0.2466,0.0969
pdraw_wave,resnet50,V08HO01,0,rotation,4,0.5857,0.6307,0.322,0.5027
pdraw_wave,resnet50,V08HO01,0,rotation,5,0.0995,-0.0291,0.3097,0.0606
pdraw_wave,resnet50,V07HO01,0,jpeg_compression,1,0.9502,0.9945,0.9417,0.8595
pdraw_wave,resnet50,V07HO01,0,jpeg_compression,2,0.8444,0.903,0.8064,0.6101
pdraw_wave,resnet50,V07HO01,0,jpeg_compression,3,0.8456,0.9123,0.8128,0.5965
pdraw_wave,resnet50,V07HO01,0,jpeg_compression,4,0.5864,0.8013,0.687,0.39
pdraw_wave,resnet50,V07HO01,0,jpeg_compression,5,0.2225,0.5587,0.5923,0.2801
pdraw_wave,resnet50,V07HO01,0,gaussian_blur,1,0.8235,0.9305,0.8309,0.6621
pdraw_wave,resnet50,V07HO01,0,gaussian_blur,2,0.8304,0.8567,0.807,0.6358
pdraw_wave,resnet50,V07HO01,0,gaussian_blur,3,0.7605,0.857,0.781,0.6193
pdraw_wave,resnet50,V07HO01,0,gaussian_blur,4,0.74,0.7925,0.7311,0.5829
pdraw_wave,resnet50,V07HO01,0,gaussian_blur,5,0.6885,0.847,0.6816,0.5273
pdraw_wave,resnet50,V07HO01,0,gaussian_noise,1,0.9602,0.9605,0.8891,0.7818
pdraw_wave,resnet50,V07HO01,0,gaussian_noise,2,0.7829,0.8258,0.7754,0.6686
pdraw_wave,resnet50,V07HO01,0,gaussian_noise,3,0.9379,0.9073,0.8126,0.7241
pdraw_wave,resnet50,V07HO01,0,gaussian_noise,4,0.6383,0.7285,0.6667,0.4091
pdraw_wave,resnet50,V07HO01,0,gaussian_noise,5,0.73,0.8341,0.7165,0.4525
pdraw_wave,resnet50,V07HO01,0,contrast,1,0.762,0.9189,0.7412,0.6822
pdraw_wave,resnet50,V07HO01,0,contrast,2,0.9327,0.9548,0.8526,0.773
pdraw_wave,resnet50,V07HO01,0,contrast,3,0.9077,0.9658,0.8636,0.8713
pdraw_wave,resnet50,V07HO01,0,contrast,4,0.9345,0.9233,0.8543,0.7599
pdraw_wave,resnet50,V07HO01,0,contrast,5,0.8573,0.7858,0.753,0.6782
pdraw_wave,resnet50,V07HO01,0,brightness,1,0.6289,0.8281,0.6603,0.527
pdraw_wave,resnet50,V07HO01,0,brightness,2,0.6961,0.8386,0.7193,0.5898
pdraw_wave,resnet50,V07HO01,0,brightness,3,0.7858,0.8041,0.7438,0.691
pdraw_wave,resnet50,V07HO01,0,brightness,4,0.4911,0.6428,0.5998,0.2245
pdraw_wave,resnet50,V07HO01,0,brightness,5,0.357,0.453,0.4841,0.205
pdraw_wave,resnet50,V07HO01,0,shadow,1,0.7684,0.9412,0.8291,0.6108
pdraw_wave,resnet50,V07HO01,0,shadow,2,0.722,0.6913,0.6061,0.5609
pdraw_wave,resnet50,V07HO01,0,shadow,3,0.5518,0.5146,0.5212,0.3355
pdraw_wave,resnet50,V07HO01,0,shadow,4,0.5612,0.4984,0.5086,0.3174
pdraw_wave,resnet50,V07HO01,0,shadow,5,0.4301,0.4387,0.4629,0.2473
pdraw_wave,resnet50,V07HO01,0,perspective,1,0.7182,0.8617,0.6748,0.519
pdraw_wave,resnet50,V07HO01,0,perspective,2,0.5014,0.6774,0.5702,0.362
pdraw_wave,resnet50,V07HO01,0,perspective,3,0.3834,0.47,0.5809,0.2721
pdraw_wave,resnet50,V07HO01,0,perspective,4,0.4077,0.5486,0.5064,0.2411
pdraw_wave,resnet50,V07HO01,0,perspective,5,0.3226,0.3842,0.5066,0.1385
pdraw_wave,resnet50,V07HO01,0,rotation,1,0.3729,0.3535,0.4114,0.3191
pdraw_wave,resnet50,V07HO01,0,rotation,2,0.4741,0.2323,0.3647,0.2536
pdraw_wave,resnet50,V07HO01,0,rotation,3,0.1469,0.1923,0.1936,0.1818
pdraw_wave,resnet50,V07HO01,0,rotation,4,0.116,-0.0388,0.2409,0.1333
pdraw_wave,resnet50,V07HO01,0,rotation,5,0.3331,0.2753,0.2144,0.2132
pdraw_wave,resnet50,V55HO11,0,jpeg_compression,1,0.9607,0.9804,0.9293,0.5809
pdraw_wave,resnet50,V55HO11,0,jpeg_compression,2,0.9519,0.9673,0.8398,0.638
pdraw_wave,resnet50,V55HO11,0,jpeg_compression,3,0.9359,0.9623,0.8603,0.7176
pdraw_wave,resnet50,V55HO11,0,jpeg_compression,4,0.767,0.8074,0.6188,0.5468
pdraw_wave,resnet50,V55HO11,0,jpeg_compression,5,0.517,0.6079,0.4778,0.2732
pdraw_wave,resnet50,V55HO11,0,gaussian_blur,1,0.7005,0.7433,0.6256,0.4125
pdraw_wave,resnet50,V55HO11,0,gaussian_blur,2,0.7271,0.7418,0.5843,0.4215
pdraw_wave,resnet50,V55HO11,0,gaussian_blur,3,0.5804,0.6427,0.5139,0.2973
pdraw_wave,resnet50,V55HO11,0,gaussian_blur,4,0.517,0.5817,0.4591,0.2051
pdraw_wave,resnet50,V55HO11,0,gaussian_blur,5,0.448,0.5461,0.5443,0.1799
pdraw_wave,resnet50,V55HO11,0,gaussian_noise,1,0.8927,0.8919,0.7567,0.5713
pdraw_wave,resnet50,V55HO11,0,gaussian_noise,2,0.7805,0.8524,0.6753,0.5459
pdraw_wave,resnet50,V55HO11,0,gaussian_noise,3,0.6137,0.6671,0.5057,0.3574
pdraw_wave,resnet50,V55HO11,0,gaussian_noise,4,0.8008,0.7782,0.5863,0.6032
pdraw_wave,resnet50,V55HO11,0,gaussian_noise,5,0.7759,0.7053,0.5092,0.6613
pdraw_wave,resnet50,V55HO11,0,contrast,1,0.2115,0.3649,0.4574,0.185
pdraw_wave,resnet50,V55HO11,0,contrast,2,0.4425,0.5627,0.5454,0.2537
pdraw_wave,resnet50,V55HO11,0,contrast,3,0.9311,0.9197,0.7826,0.6528
pdraw_wave,resnet50,V55HO11,0,contrast,4,0.9493,0.9645,0.8405,0.6548
pdraw_wave,resnet50,V55HO11,0,contrast,5,0.928,0.9535,0.7935,0.6052
pdraw_wave,resnet50,V55HO11,0,brightness,1,0.6685,0.7096,0.546,0.3384
pdraw_wave,resnet50,V55HO11,0,brightness,2,0.8176,0.8115,0.7164,0.5972
pdraw_wave,resnet50,V55HO11,0,brightness,3,0.9472,0.9277,0.8278,0.6572
pdraw_wave,resnet50,V55HO11,0,brightness,4,0.3557,0.398,0.5286,0.1944
pdraw_wave,resnet50,V55HO11,0,brightness,5,0.3701,0.4686,0.5267,0.1977
pdraw_wave,resnet50,V55HO11,0,shadow,1,0.9596,0.9358,0.8258,0.7315
pdraw_wave,resnet50,V55HO11,0,shadow,2,0.8367,0.8267,0.6484,0.4585
pdraw_wave,resnet50,V55HO11,0,shadow,3,0.7291,0.7111,0.5237,0.3876
pdraw_wave,resnet50,V55HO11,0,shadow,4,0.7113,0.6711,0.5007,0.3754
pdraw_wave,resnet50,V55HO11,0,shadow,5,0.6914,0.6339,0.469,0.3444
pdraw_wave,resnet50,V55HO11,0,perspective,1,0.4481,0.5458,0.5667,0.3343
pdraw_wave,resnet50,V55HO11,0,perspective,2,0.707,0.7348,0.6277,0.467
pdraw_wave,resnet50,V55HO11,0,perspective,3,0.7966,0.7978,0.7103,0.5217
pdraw_wave,resnet50,V55HO11,0,perspective,4,0.7499,0.7685,0.6229,0.4807
pdraw_wave,resnet50,V55HO11,0,perspective,5,0.5802,0.7078,0.5653,0.2815
pdraw_wave,resnet50,V55HO11,0,rotation,1,0.5741,0.5747,0.4602,0.3551
pdraw_wave,resnet50,V55HO11,0,rotation,2,0.245,-0.0486,0.2914,0.2372
pdraw_wave,resnet50,V55HO11,0,rotation,3,-0.0726,-0.0335,0.242,0.0617
pdraw_wave,resnet50,V55HO11,0,rotation,4,-0.1533,-0.2039,0.3079,0.0991
pdraw_wave,resnet50,V55HO11,0,rotation,5,-0.2069,-0.2416,0.2483,0.0422
pdraw_wave,resnet50,V03PO01,1,jpeg_compression,1,0.9796,0.9818,0.9776,0.7451
pdraw_wave,resnet50,V03PO01,1,jpeg_compression,2,0.8957,0.9068,0.903,0.4609
pdraw_wave,resnet50,V03PO01,1,jpeg_compression,3,0.8882,0.89,0.863,0.4192
pdraw_wave,resnet50,V03PO01,1,jpeg_compression,4,0.8232,0.8318,0.8091,0.3245
pdraw_wave,resnet50,V03PO01,1,jpeg_compression,5,0.585,0.5831,0.6396,0.2266
pdraw_wave,resnet50,V03PO01,1,gaussian_blur,1,0.9383,0.9479,0.9083,0.5863
pdraw_wave,resnet50,V03PO01,1,gaussian_blur,2,0.8841,0.8994,0.8574,0.4697
pdraw_wave,resnet50,V03PO01,1,gaussian_blur,3,0.8073,0.8161,0.787,0.3561
pdraw_wave,resnet50,V03PO01,1,gaussian_blur,4,0.7596,0.7665,0.7767,0.2865
pdraw_wave,resnet50,V03PO01,1,gaussian_blur,5,0.6957,0.723,0.7401,0.2405
pdraw_wave,resnet50,V03PO01,1,gaussian_noise,1,0.9705,0.9746,0.9437,0.6509
pdraw_wave,resnet50,V03PO01,1,gaussian_noise,2,0.9234,0.9319,0.9191,0.5829
pdraw_wave,resnet50,V03PO01,1,gaussian_noise,3,0.8094,0.8271,0.7829,0.4421
pdraw_wave,resnet50,V03PO01,1,gaussian_noise,4,0.7352,0.7559,0.7471,0.407
pdraw_wave,resnet50,V03PO01,1,gaussian_noise,5,0.7839,0.7933,0.704,0.3758
pdraw_wave,resnet50,V03PO01,1,contrast,1,0.9023,0.9102,0.8945,0.4828
pdraw_wave,resnet50,V03PO01,1,contrast,2,0.9511,0.9563,0.95,0.6061
pdraw_wave,resnet50,V03PO01,1,contrast,3,0.9832,0.986,0.983,0.7478
pdraw_wave,resnet50,V03PO01,1,contrast,4,0.9865,0.9881,0.9632,0.7889
pdraw_wave,resnet50,V03PO01,1,contrast,5,0.9773,0.9796,0.9532,0.7068
pdraw_wave,resnet50,V03PO01,1,brightness,1,0.913,0.9121,0.9017,0.5038
pdraw_wave,resnet50,V03PO01,1,brightness,2,0.9502,0.9558,0.9443,0.6322
pdraw_wave,resnet50,V03PO01,1,brightness,3,0.9781,0.9788,0.9737,0.7177
pdraw_wave,resnet50,V03PO01,1,brightness,4,0.5317,0.6546,0.4401,0.2053
pdraw_wave,resnet50,V03PO01,1,brightness,5,0.4136,0.5463,0.3849,0.1862
pdraw_wave,resnet50,V03PO01,1,shadow,1,0.9839,0.9835,0.9811,0.7515
pdraw_wave,resnet50,V03PO01,1,shadow,2,0.9383,0.9409,0.9391,0.5745
pdraw_wave,resnet50,V03PO01,1,shadow,3,0.9072,0.9081,0.8723,0.5154
pdraw_wave,resnet50,V03PO01,1,shadow,4,0.9141,0.9206,0.8557,0.568
pdraw_wave,resnet50,V03PO01,1,shadow,5,0.9043,0.912,0.8162,0.5647
pdraw_wave,resnet50,V03PO01,1,perspective,1,0.9079,0.9111,0.8683,0.4753
pdraw_wave,resnet50,V03PO01,1,perspective,2,0.8938,0.9021,0.8327,0.4823
pdraw_wave,resnet50,V03PO01,1,perspective,3,0.8768,0.8991,0.756,0.4826
pdraw_wave,resnet50,V03PO01,1,perspective,4,0.8698,0.8759,0.7296,0.4261
pdraw_wave,resnet50,V03PO01,1,perspective,5,0.872,0.8702,0.799,0.4952
pdraw_wave,resnet50,V03PO01,1,rotation,1,0.7706,0.8082,0.7683,0.4047
pdraw_wave,resnet50,V03PO01,1,rotation,2,0.6719,0.6686,0.676,0.2642
pdraw_wave,resnet50,V03PO01,1,rotation,3,0.539,0.5424,0.5466,0.3198
pdraw_wave,resnet50,V03PO01,1,rotation,4,0.4241,0.4138,0.5844,0.2567
pdraw_wave,resnet50,V03PO01,1,rotation,5,0.2208,0.2229,0.4398,0.1764
pdraw_wave,resnet50,V11PO01,1,jpeg_compression,1,0.995,0.9875,0.9799,0.9125
pdraw_wave,resnet50,V11PO01,1,jpeg_compression,2,0.9782,0.9332,0.8527,0.8011
pdraw_wave,resnet50,V11PO01,1,jpeg_compression,3,0.9128,0.7992,0.6021,0.7007
pdraw_wave,resnet50,V11PO01,1,jpeg_compression,4,0.9676,0.7887,0.7587,0.7081
pdraw_wave,resnet50,V11PO01,1,jpeg_compression,5,0.7041,0.6756,0.6499,0.2413
pdraw_wave,resnet50,V11PO01,1,gaussian_blur,1,0.9802,0.8348,0.8199,0.6798
pdraw_wave,resnet50,V11PO01,1,gaussian_blur,2,0.9647,0.6997,0.7595,0.509
pdraw_wave,resnet50,V11PO01,1,gaussian_blur,3,0.96,0.6246,0.6777,0.4721
pdraw_wave,resnet50,V11PO01,1,gaussian_blur,4,0.9679,0.6933,0.7126,0.6119
pdraw_wave,resnet50,V11PO01,1,gaussian_blur,5,0.9636,0.7115,0.7155,0.6115
pdraw_wave,resnet50,V11PO01,1,gaussian_noise,1,0.9789,0.9598,0.9106,0.7169
pdraw_wave,resnet50,V11PO01,1,gaussian_noise,2,0.9428,0.7353,0.7201,0.523
pdraw_wave,resnet50,V11PO01,1,gaussian_noise,3,0.971,0.8466,0.8253,0.5323
pdraw_wave,resnet50,V11PO01,1,gaussian_noise,4,0.9498,0.8799,0.8409,0.6127
pdraw_wave,resnet50,V11PO01,1,gaussian_noise,5,0.924,0.7358,0.7344,0.4143
pdraw_wave,resnet50,V11PO01,1,contrast,1,0.9908,0.9468,0.9154,0.8459
pdraw_wave,resnet50,V11PO01,1,contrast,2,0.9955,0.9887,0.9716,0.8332
pdraw_wave,resnet50,V11PO01,1,contrast,3,0.9969,0.989,0.9678,0.8675
pdraw_wave,resnet50,V11PO01,1,contrast,4,0.9698,0.9769,0.8537,0.781
pdraw_wave,resnet50,V11PO01,1,contrast,5,0.9111,0.9504,0.6988,0.6809
pdraw_wave,resnet50,V11PO01,1,brightness,1,0.9105,0.9268,0.7738,0.5621
pdraw_wave,resnet50,V11PO01,1,brightness,2,0.9826,0.9535,0.8966,0.6276
pdraw_wave,resnet50,V11PO01,1,brightness,3,0.9798,0.9685,0.8863,0.7321
pdraw_wave,resnet50,V11PO01,1,brightness,4,0.9097,0.7061,0.6125,0.4073
pdraw_wave,resnet50,V11PO01,1,brightness,5,0.8811,0.7177,0.6729,0.3021
pdraw_wave,resnet50,V11PO01,1,shadow,1,0.9915,0.9831,0.9394,0.8404
pdraw_wave,resnet50,V11PO01,1,shadow,2,0.9873,0.9568,0.9018,0.8128
pdraw_wave,resnet50,V11PO01,1,shadow,3,0.8686,0.8822,0.6711,0.7091
pdraw_wave,resnet50,V11PO01,1,shadow,4,0.7015,0.832,0.616,0.5858
pdraw_wave,resnet50,V11PO01,1,shadow,5,0.7857,0.7974,0.6945,0.5456
pdraw_wave,resnet50,V11PO01,1,perspective,1,0.4641,0.8576,0.535,0.5723
pdraw_wave,resnet50,V11PO01,1,perspective,2,0.5473,0.8355,0.6242,0.5568
pdraw_wave,resnet50,V11PO01,1,perspective,3,0.5938,0.8146,0.522,0.5908
pdraw_wave,resnet50,V11PO01,1,perspective,4,0.3182,0.7222,0.5846,0.4542
pdraw_wave,resnet50,V11PO01,1,perspective,5,0.2468,0.6567,0.4788,0.3564
pdraw_wave,resnet50,V11PO01,1,rotation,1,0.2167,0.3421,0.3839,0.1677
pdraw_wave,resnet50,V11PO01,1,rotation,2,0.3804,0.4358,0.4184,0.3909
pdraw_wave,resnet50,V11PO01,1,rotation,3,-0.0916,-0.22,0.2278,0.1103
pdraw_wave,resnet50,V11PO01,1,rotation,4,0.3022,0.0005,0.2764,0.1913
pdraw_wave,resnet50,V11PO01,1,rotation,5,0.1255,-0.0587,0.2207,0.115
pdraw_wave,resnet50,V08PO01,1,jpeg_compression,1,0.9662,0.9229,0.8767,0.7916
pdraw_wave,resnet50,V08PO01,1,jpeg_compression,2,0.6941,0.5818,0.6437,0.3771
pdraw_wave,resnet50,V08PO01,1,jpeg_compression,3,0.812,0.7254,0.6629,0.4159
pdraw_wave,resnet50,V08PO01,1,jpeg_compression,4,0.6627,0.8095,0.6868,0.4529
pdraw_wave,resnet50,V08PO01,1,jpeg_compression,5,0.4792,0.6223,0.4675,0.329
pdraw_wave,resnet50,V08PO01,1,gaussian_blur,1,0.6838,0.8194,0.7436,0.4465
pdraw_wave,resnet50,V08PO01,1,gaussian_blur,2,0.4495,0.63,0.6045,0.2538
pdraw_wave,resnet50,V08PO01,1,gaussian_blur,3,0.4302,0.6497,0.5909,0.2773
