dataset,model,image,y_true,corruption,level,pearson_clean,spearman_clean,ssim_clean,iou_top20_clean
pdraw_spiral,resnet50,V09HE01,0,contrast,4,0.974,0.9566,0.8798,0.8055
pdraw_spiral,resnet50,V09HE01,0,contrast,5,0.9625,0.9341,0.828,0.806
pdraw_spiral,resnet50,V09HE01,0,brightness,1,0.8542,0.7156,0.6429,0.5754
pdraw_spiral,resnet50,V09HE01,0,brightness,2,0.9345,0.737,0.7556,0.7191
pdraw_spiral,resnet50,V09HE01,0,brightness,3,0.9494,0.8838,0.8288,0.7375
pdraw_spiral,resnet50,V09HE01,0,brightness,4,0.5704,0.4757,0.4601,0.3513
pdraw_spiral,resnet50,V09HE01,0,brightness,5,0.7832,0.4743,0.5764,0.4587
pdraw_spiral,resnet50,V09HE01,0,shadow,1,0.9553,0.9277,0.8909,0.7428
pdraw_spiral,resnet50,V09HE01,0,shadow,2,0.8861,0.8313,0.7913,0.6595
pdraw_spiral,resnet50,V09HE01,0,shadow,3,0.7088,0.672,0.5991,0.5545
pdraw_spiral,resnet50,V09HE01,0,shadow,4,0.712,0.6483,0.5467,0.4845
pdraw_spiral,resnet50,V09HE01,0,shadow,5,0.7155,0.5828,0.4963,0.4554
pdraw_spiral,resnet50,V09HE01,0,perspective,1,0.7066,0.4463,0.4964,0.451
pdraw_spiral,resnet50,V09HE01,0,perspective,2,0.447,0.7262,0.6247,0.4771
pdraw_spiral,resnet50,V09HE01,0,perspective,3,0.1987,0.3519,0.4244,0.232
pdraw_spiral,resnet50,V09HE01,0,perspective,4,0.2102,0.1502,0.3654,0.2224
pdraw_spiral,resnet50,V09HE01,0,perspective,5,0.6245,0.4794,0.5069,0.4038
pdraw_spiral,resnet50,V09HE01,0,rotation,1,0.6754,0.4157,0.4919,0.3407
pdraw_spiral,resnet50,V09HE01,0,rotation,2,0.6631,0.43,0.4464,0.3935
pdraw_spiral,resnet50,V09HE01,0,rotation,3,0.0319,0.1413,0.3224,0.1268
pdraw_spiral,resnet50,V09HE01,0,rotation,4,-0.0415,0.089,0.3276,0.1203
pdraw_spiral,resnet50,V09HE01,0,rotation,5,-0.0943,0.0153,0.2512,0.0729
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,1,nan,nan,0.8964,0.9322
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,2,nan,nan,0.8427,0.875
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,3,nan,nan,1.0,1.0
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,4,nan,nan,0.6124,0.2958
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,5,nan,nan,0.3827,0.182
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,1,nan,nan,0.8948,0.9322
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,2,nan,nan,0.8961,0.9322
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,3,nan,nan,0.826,0.4087
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,4,nan,nan,0.7519,0.3775
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,5,nan,nan,0.6623,0.3551
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,1,nan,nan,0.9563,0.9686
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,2,nan,nan,0.91,0.9322
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,3,nan,nan,0.881,0.8977
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,4,nan,nan,0.857,0.8977
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,5,nan,nan,0.8024,0.5455
pdraw_spiral,resnet50,V55HE14,0,contrast,1,nan,nan,1.0,1.0
pdraw_spiral,resnet50,V55HE14,0,contrast,2,nan,nan,1.0,1.0
pdraw_spiral,resnet50,V55HE14,0,contrast,3,nan,nan,1.0,1.0
pdraw_spiral,resnet50,V55HE14,0,contrast,4,nan,nan,1.0,1.0
pdraw_spiral,resnet50,V55HE14,0,contrast,5,nan,nan,0.8596,0.3384
pdraw_spiral,resnet50,V55HE14,0,brightness,1,nan,nan,0.9031,0.3529
pdraw_spiral,resnet50,V55HE14,0,brightness,2,nan,nan,0.938,0.9594
pdraw_spiral,resnet50,V55HE14,0,brightness,3,nan,nan,1.0,1.0
pdraw_spiral,resnet50,V55HE14,0,brightness,4,nan,nan,0.6007,0.6664
pdraw_spiral,resnet50,V55HE14,0,brightness,5,nan,nan,0.7059,0.6439
pdraw_spiral,resnet50,V55HE14,0,shadow,1,nan,nan,1.0,1.0
pdraw_spiral,resnet50,V55HE14,0,shadow,2,nan,nan,0.8317,0.3416
pdraw_spiral,resnet50,V55HE14,0,shadow,3,nan,nan,0.6939,0.2589
pdraw_spiral,resnet50,V55HE14,0,shadow,4,nan,nan,0.4755,0.207
pdraw_spiral,resnet50,V55HE14,0,shadow,5,nan,nan,0.4138,0.3041
pdraw_spiral,resnet50,V55HE14,0,perspective,1,nan,nan,0.8818,0.5073
pdraw_spiral,resnet50,V55HE14,0,perspective,2,nan,nan,0.938,0.5309
pdraw_spiral,resnet50,V55HE14,0,perspective,3,nan,nan,0.879,0.5073
pdraw_spiral,resnet50,V55HE14,0,perspective,4,nan,nan,0.8774,0.5073
pdraw_spiral,resnet50,V55HE14,0,perspective,5,nan,nan,0.938,0.5294
pdraw_spiral,resnet50,V55HE14,0,rotation,1,nan,nan,0.9563,0.96
pdraw_spiral,resnet50,V55HE14,0,rotation,2,nan,nan,0.7155,0.0771
pdraw_spiral,resnet50,V55HE14,0,rotation,3,nan,nan,0.7732,0.3069
pdraw_spiral,resnet50,V55HE14,0,rotation,4,nan,nan,0.6866,0.1334
pdraw_spiral,resnet50,V55HE14,0,rotation,5,nan,nan,0.6855,0.3074
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,1,0.8415,0.8444,0.5801,0.7127
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,2,0.8542,0.7988,0.5967,0.7088
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,3,0.7961,0.7354,0.5064,0.6408
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,4,0.585,0.7241,0.5377,0.5163
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,5,0.5775,0.702,0.3794,0.5187
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,1,0.9048,0.7393,0.7322,0.5366
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,2,0.9177,0.7579,0.7506,0.5862
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,3,0.865,0.7255,0.6658,0.506
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,4,0.876,0.7234,0.6734,0.4726
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,5,0.7637,0.6271,0.5563,0.5045
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,1,0.9762,0.8626,0.8621,0.8377
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,2,0.9326,0.915,0.8398,0.7989
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,3,0.9332,0.9189,0.851,0.8386
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,4,0.9162,0.8729,0.8301,0.7952
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,5,0.9677,0.9151,0.8931,0.8264
pdraw_spiral,resnet50,V08HE01,0,contrast,1,0.976,0.8573,0.8552,0.7088
pdraw_spiral,resnet50,V08HE01,0,contrast,2,0.9811,0.9165,0.9113,0.8084
pdraw_spiral,resnet50,V08HE01,0,contrast,3,0.9965,0.9336,0.954,0.9105
pdraw_spiral,resnet50,V08HE01,0,contrast,4,0.9808,0.8693,0.8761,0.805
pdraw_spiral,resnet50,V08HE01,0,contrast,5,0.9619,0.8401,0.7429,0.772
pdraw_spiral,resnet50,V08HE01,0,brightness,1,0.8786,0.474,0.6636,0.4011
pdraw_spiral,resnet50,V08HE01,0,brightness,2,0.9199,0.5823,0.7478,0.4591
pdraw_spiral,resnet50,V08HE01,0,brightness,3,0.9308,0.8154,0.7852,0.603
pdraw_spiral,resnet50,V08HE01,0,brightness,4,0.6866,0.732,0.5722,0.5561
pdraw_spiral,resnet50,V08HE01,0,brightness,5,0.6866,0.7086,0.5702,0.5755
pdraw_spiral,resnet50,V08HE01,0,shadow,1,0.951,0.829,0.8122,0.6871
pdraw_spiral,resnet50,V08HE01,0,shadow,2,0.9253,0.7011,0.7534,0.5429
pdraw_spiral,resnet50,V08HE01,0,shadow,3,0.8623,0.5431,0.6539,0.3712
pdraw_spiral,resnet50,V08HE01,0,shadow,4,0.8944,0.5427,0.6202,0.4685
pdraw_spiral,resnet50,V08HE01,0,shadow,5,0.8742,0.4955,0.5004,0.4631
pdraw_spiral,resnet50,V08HE01,0,perspective,1,0.9188,0.7614,0.7605,0.7
pdraw_spiral,resnet50,V08HE01,0,perspective,2,0.8142,0.6632,0.6746,0.5459
pdraw_spiral,resnet50,V08HE01,0,perspective,3,0.7734,0.6316,0.6433,0.6108
pdraw_spiral,resnet50,V08HE01,0,perspective,4,0.5475,0.446,0.6016,0.468
pdraw_spiral,resnet50,V08HE01,0,perspective,5,0.6631,0.5097,0.5681,0.5577
pdraw_spiral,resnet50,V08HE01,0,rotation,1,0.9709,0.7663,0.7948,0.7321
pdraw_spiral,resnet50,V08HE01,0,rotation,2,-0.0925,0.2352,0.4177,0.0747
pdraw_spiral,resnet50,V08HE01,0,rotation,3,0.5511,0.5832,0.5949,0.4116
pdraw_spiral,resnet50,V08HE01,0,rotation,4,-0.0897,0.0713,0.3004,0.0881
pdraw_spiral,resnet50,V08HE01,0,rotation,5,0.4966,0.3975,0.4809,0.3143
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,1,0.9555,0.9006,0.7733,0.7446
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,2,0.6745,0.7397,0.5265,0.4334
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,3,0.6985,0.8434,0.7036,0.5185
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,4,0.6384,0.5628,0.4676,0.3955
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,5,0.3606,0.3004,0.3579,0.1958
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,1,0.8037,0.8771,0.791,0.6222
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,2,0.6916,0.7497,0.7145,0.5059
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,3,0.621,0.5337,0.4906,0.4422
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,4,0.6039,0.5341,0.3941,0.443
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,5,0.5409,0.5139,0.3468,0.3321
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,1,0.8634,0.9007,0.8753,0.6778
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,2,0.7234,0.8415,0.6977,0.4999
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,3,0.6371,0.7399,0.52,0.3964
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,4,0.554,0.6656,0.5208,0.4792
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,5,0.5529,0.5933,0.534,0.3007
pdraw_spiral,resnet50,V07HE01,0,contrast,1,0.9292,0.9058,0.8811,0.7326
pdraw_spiral,resnet50,V07HE01,0,contrast,2,0.9891,0.9703,0.9732,0.8757
pdraw_spiral,resnet50,V07HE01,0,contrast,3,0.9948,0.9538,0.9783,0.8986
pdraw_spiral,resnet50,V07HE01,0,contrast,4,0.9907,0.9615,0.966,0.8939
pdraw_spiral,resnet50,V07HE01,0,contrast,5,0.9443,0.9294,0.9076,0.7888
pdraw_spiral,resnet50,V07HE01,0,brightness,1,0.7234,0.8707,0.7292,0.4829
pdraw_spiral,resnet50,V07HE01,0,brightness,2,0.8949,0.9405,0.8429,0.6711
pdraw_spiral,resnet50,V07HE01,0,brightness,3,0.9556,0.9732,0.9277,0.7016
pdraw_spiral,resnet50,V07HE01,0,brightness,4,0.8202,0.6959,0.6094,0.6991
pdraw_spiral,resnet50,V07HE01,0,brightness,5,0.8363,0.6524,0.6463,0.623
pdraw_spiral,resnet50,V07HE01,0,shadow,1,0.9822,0.9845,0.9407,0.7669
pdraw_spiral,resnet50,V07HE01,0,shadow,2,0.959,0.9131,0.8296,0.7553
pdraw_spiral,resnet50,V07HE01,0,shadow,3,0.8357,0.8128,0.713,0.5207
pdraw_spiral,resnet50,V07HE01,0,shadow,4,0.7821,0.7823,0.637,0.4819
pdraw_spiral,resnet50,V07HE01,0,shadow,5,0.6989,0.7144,0.5526,0.4135
pdraw_spiral,resnet50,V07HE01,0,perspective,1,0.8899,0.9409,0.8867,0.804
pdraw_spiral,resnet50,V07HE01,0,perspective,2,0.8103,0.8086,0.7453,0.571
pdraw_spiral,resnet50,V07HE01,0,perspective,3,0.9305,0.8757,0.8477,0.742
pdraw_spiral,resnet50,V07HE01,0,perspective,4,0.8461,0.8607,0.7765,0.7445
pdraw_spiral,resnet50,V07HE01,0,perspective,5,0.7814,0.8227,0.7338,0.5879
pdraw_spiral,resnet50,V07HE01,0,rotation,1,0.6007,0.5694,0.57,0.404
pdraw_spiral,resnet50,V07HE01,0,rotation,2,0.4375,0.4902,0.5002,0.32
pdraw_spiral,resnet50,V07HE01,0,rotation,3,0.3569,0.3922,0.4587,0.2437
pdraw_spiral,resnet50,V07HE01,0,rotation,4,0.1866,0.283,0.3958,0.188
pdraw_spiral,resnet50,V07HE01,0,rotation,5,0.4119,0.3102,0.3488,0.2308
pdraw_spiral,resnet50,V55HE15,0,jpeg_compression,1,0.9975,1.0,0.994,0.9962
pdraw_spiral,resnet50,V55HE15,0,jpeg_compression,2,0.364,0.5827,0.7357,0.3697
pdraw_spiral,resnet50,V55HE15,0,jpeg_compression,3,0.4533,0.6156,0.703,0.4383
pdraw_spiral,resnet50,V55HE15,0,jpeg_compression,4,0.4143,0.4459,0.6244,0.2653
pdraw_spiral,resnet50,V55HE15,0,jpeg_compression,5,-0.0517,0.276,0.4587,0.1148
pdraw_spiral,resnet50,V55HE15,0,gaussian_blur,1,0.8417,0.8053,0.9378,0.5579
pdraw_spiral,resnet50,V55HE15,0,gaussian_blur,2,0.7171,0.6367,0.8523,0.3414
pdraw_spiral,resnet50,V55HE15,0,gaussian_blur,3,0.4251,0.5023,0.6831,0.2988
pdraw_spiral,resnet50,V55HE15,0,gaussian_blur,4,0.2967,0.4762,0.6341,0.2641
pdraw_spiral,resnet50,V55HE15,0,gaussian_blur,5,0.1971,0.3679,0.5805,0.1546
pdraw_spiral,resnet50,V55HE15,0,gaussian_noise,1,0.9577,0.9832,0.9591,0.9502
pdraw_spiral,resnet50,V55HE15,0,gaussian_noise,2,0.2042,0.6573,0.799,0.5223
pdraw_spiral,resnet50,V55HE15,0,gaussian_noise,3,0.0045,0.3847,0.7001,0.2449
pdraw_spiral,resnet50,V55HE15,0,gaussian_noise,4,-0.0144,0.3083,0.6528,0.2181
pdraw_spiral,resnet50,V55HE15,0,gaussian_noise,5,-0.0317,0.2933,0.7184,0.2168
pdraw_spiral,resnet50,V55HE15,0,contrast,1,0.9659,0.7372,0.8976,0.5257
pdraw_spiral,resnet50,V55HE15,0,contrast,2,0.9775,0.852,0.9324,0.4412
pdraw_spiral,resnet50,V55HE15,0,contrast,3,0.9997,0.987,0.9994,0.9502
pdraw_spiral,resnet50,V55HE15,0,contrast,4,0.9778,0.9998,0.9854,0.9966
pdraw_spiral,resnet50,V55HE15,0,contrast,5,0.9803,0.8661,0.9605,0.6284
pdraw_spiral,resnet50,V55HE15,0,brightness,1,0.3739,0.8531,0.8181,0.6137
pdraw_spiral,resnet50,V55HE15,0,brightness,2,0.9401,0.7984,0.9192,0.6629
pdraw_spiral,resnet50,V55HE15,0,brightness,3,0.9913,0.9999,0.9887,0.9994
pdraw_spiral,resnet50,V55HE15,0,brightness,4,0.0418,0.2955,0.5235,0.1783
pdraw_spiral,resnet50,V55HE15,0,brightness,5,0.0408,0.5412,0.7905,0.3623
pdraw_spiral,resnet50,V55HE15,0,shadow,1,0.9836,0.9999,0.9793,0.9978
pdraw_spiral,resnet50,V55HE15,0,shadow,2,0.6598,0.7303,0.8332,0.529
pdraw_spiral,resnet50,V55HE15,0,shadow,3,0.2475,0.605,0.7365,0.4065
pdraw_spiral,resnet50,V55HE15,0,shadow,4,0.27,0.496,0.5802,0.3522
pdraw_spiral,resnet50,V55HE15,0,shadow,5,0.1575,0.3858,0.4254,0.2782
pdraw_spiral,resnet50,V55HE15,0,perspective,1,0.1341,0.7096,0.8243,0.4412
pdraw_spiral,resnet50,V55HE15,0,perspective,2,0.0034,0.5162,0.7566,0.298
pdraw_spiral,resnet50,V55HE15,0,perspective,3,0.0585,0.4974,0.8078,0.298
pdraw_spiral,resnet50,V55HE15,0,perspective,4,-0.0677,0.1502,0.673,0.1277
pdraw_spiral,resnet50,V55HE15,0,perspective,5,-0.0229,0.1629,0.6902,0.173
pdraw_spiral,resnet50,V55HE15,0,rotation,1,0.0318,0.3761,0.8438,0.2086
pdraw_spiral,resnet50,V55HE15,0,rotation,2,0.1631,0.5485,0.7574,0.4397
pdraw_spiral,resnet50,V55HE15,0,rotation,3,0.822,0.4791,0.7575,0.3546
pdraw_spiral,resnet50,V55HE15,0,rotation,4,0.1873,0.5007,0.6104,0.3193
pdraw_spiral,resnet50,V55HE15,0,rotation,5,0.3074,0.3242,0.5909,0.2621
pdraw_spiral,resnet50,V03PE01,1,jpeg_compression,1,0.9727,0.9674,0.9728,0.7845
pdraw_spiral,resnet50,V03PE01,1,jpeg_compression,2,0.9114,0.9088,0.9234,0.5724
pdraw_spiral,resnet50,V03PE01,1,jpeg_compression,3,0.8654,0.8553,0.8812,0.4936
pdraw_spiral,resnet50,V03PE01,1,jpeg_compression,4,0.8493,0.8546,0.8365,0.4167
pdraw_spiral,resnet50,V03PE01,1,jpeg_compression,5,0.7139,0.6983,0.7367,0.2704
pdraw_spiral,resnet50,V03PE01,1,gaussian_blur,1,0.938,0.9347,0.9371,0.6836
pdraw_spiral,resnet50,V03PE01,1,gaussian_blur,2,0.906,0.9001,0.891,0.5969
pdraw_spiral,resnet50,V03PE01,1,gaussian_blur,3,0.8914,0.8856,0.8641,0.6425
pdraw_spiral,resnet50,V03PE01,1,gaussian_blur,4,0.8857,0.8871,0.8465,0.6077
pdraw_spiral,resnet50,V03PE01,1,gaussian_blur,5,0.8475,0.8548,0.847,0.5479
pdraw_spiral,resnet50,V03PE01,1,gaussian_noise,1,0.9146,0.9226,0.9276,0.6344
pdraw_spiral,resnet50,V03PE01,1,gaussian_noise,2,0.9179,0.9104,0.8997,0.6038
pdraw_spiral,resnet50,V03PE01,1,gaussian_noise,3,0.8696,0.853,0.8573,0.6041
pdraw_spiral,resnet50,V03PE01,1,gaussian_noise,4,0.858,0.8409,0.8498,0.5097
pdraw_spiral,resnet50,V03PE01,1,gaussian_noise,5,0.6898,0.7291,0.6817,0.2792
pdraw_spiral,resnet50,V03PE01,1,contrast,1,0.9489,0.9366,0.9321,0.6965
pdraw_spiral,resnet50,V03PE01,1,contrast,2,0.9772,0.9686,0.9735,0.8091
pdraw_spiral,resnet50,V03PE01,1,contrast,3,0.9927,0.9908,0.9936,0.8782
pdraw_spiral,resnet50,V03PE01,1,contrast,4,0.9771,0.9729,0.9808,0.8221
pdraw_spiral,resnet50,V03PE01,1,contrast,5,0.9533,0.9481,0.9653,0.644
pdraw_spiral,resnet50,V03PE01,1,brightness,1,0.742,0.7991,0.847,0.4014
pdraw_spiral,resnet50,V03PE01,1,brightness,2,0.8371,0.8759,0.8997,0.4661
pdraw_spiral,resnet50,V03PE01,1,brightness,3,0.931,0.9518,0.9476,0.6468
pdraw_spiral,resnet50,V03PE01,1,brightness,4,0.6406,0.6536,0.6968,0.3412
pdraw_spiral,resnet50,V03PE01,1,brightness,5,0.3299,0.4159,0.4961,0.1064
pdraw_spiral,resnet50,V03PE01,1,shadow,1,0.9886,0.9881,0.9892,0.8066
pdraw_spiral,resnet50,V03PE01,1,shadow,2,0.9423,0.948,0.9519,0.576
pdraw_spiral,resnet50,V03PE01,1,shadow,3,0.8924,0.9116,0.9031,0.5226
pdraw_spiral,resnet50,V03PE01,1,shadow,4,0.8748,0.8979,0.8848,0.5228
pdraw_spiral,resnet50,V03PE01,1,shadow,5,0.8615,0.8853,0.8683,0.5178
pdraw_spiral,resnet50,V03PE01,1,perspective,1,0.8849,0.8972,0.8338,0.6467
pdraw_spiral,resnet50,V03PE01,1,perspective,2,0.7787,0.8256,0.77,0.3963
pdraw_spiral,resnet50,V03PE01,1,perspective,3,0.7399,0.8012,0.7268,0.3673
pdraw_spiral,resnet50,V03PE01,1,perspective,4,0.7015,0.7756,0.6741,0.2856
pdraw_spiral,resnet50,V03PE01,1,perspective,5,0.7096,0.7696,0.6561,0.3278
pdraw_spiral,resnet50,V03PE01,1,rotation,1,0.8294,0.8543,0.7945,0.473
pdraw_spiral,resnet50,V03PE01,1,rotation,2,0.5088,0.595,0.6822,0.3556
pdraw_spiral,resnet50,V03PE01,1,rotation,3,0.7189,0.7381,0.7647,0.3239
pdraw_spiral,resnet50,V03PE01,1,rotation,4,0.5074,0.5255,0.653,0.2452
pdraw_spiral,resnet50,V03PE01,1,rotation,5,0.5556,0.5699,0.6882,0.1732
pdraw_spiral,resnet50,V11PE03,1,jpeg_compression,1,0.9619,0.9567,0.8297,0.8404
pdraw_spiral,resnet50,V11PE03,1,jpeg_compression,2,0.9215,0.9381,0.8,0.7088
pdraw_spiral,resnet50,V11PE03,1,jpeg_compression,3,0.7969,0.8861,0.7399,0.4734
pdraw_spiral,resnet50,V11PE03,1,jpeg_compression,4,0.7835,0.8607,0.5493,0.5013
pdraw_spiral,resnet50,V11PE03,1,jpeg_compression,5,0.3081,0.5325,0.424,0.0932
pdraw_spiral,resnet50,V11PE03,1,gaussian_blur,1,0.9637,0.936,0.8332,0.7621
pdraw_spiral,resnet50,V11PE03,1,gaussian_blur,2,0.9217,0.9086,0.7749,0.6853
pdraw_spiral,resnet50,V11PE03,1,gaussian_blur,3,0.791,0.7914,0.5805,0.5433
pdraw_spiral,resnet50,V11PE03,1,gaussian_blur,4,0.7275,0.7245,0.5707,0.4537
pdraw_spiral,resnet50,V11PE03,1,gaussian_blur,5,0.6107,0.6448,0.4763,0.3361
pdraw_spiral,resnet50,V11PE03,1,gaussian_noise,1,0.9743,0.9337,0.8493,0.7992
pdraw_spiral,resnet50,V11PE03,1,gaussian_noise,2,0.944,0.9388,0.8161,0.7492
pdraw_spiral,resnet50,V11PE03,1,gaussian_noise,3,0.8402,0.8811,0.679,0.5248
pdraw_spiral,resnet50,V11PE03,1,gaussian_noise,4,0.852,0.8706,0.6779,0.5466
pdraw_spiral,resnet50,V11PE03,1,gaussian_noise,5,0.8209,0.8858,0.6475,0.5077
pdraw_spiral,resnet50,V11PE03,1,contrast,1,0.9762,0.9487,0.8688,0.8199
pdraw_spiral,resnet50,V11PE03,1,contrast,2,0.9751,0.9488,0.8491,0.8682
pdraw_spiral,resnet50,V11PE03,1,contrast,3,0.9926,0.9723,0.9173,0.9369
pdraw_spiral,resnet50,V11PE03,1,contrast,4,0.9795,0.9678,0.8645,0.8639
pdraw_spiral,resnet50,V11PE03,1,contrast,5,0.9656,0.9513,0.8071,0.8133
pdraw_spiral,resnet50,V11PE03,1,brightness,1,0.9366,0.944,0.7891,0.7294
pdraw_spiral,resnet50,V11PE03,1,brightness,2,0.9687,0.9643,0.8486,0.7929
pdraw_spiral,resnet50,V11PE03,1,brightness,3,0.9803,0.9763,0.9025,0.8282
pdraw_spiral,resnet50,V11PE03,1,brightness,4,0.5812,0.7332,0.4891,0.268
pdraw_spiral,resnet50,V11PE03,1,brightness,5,0.6282,0.7702,0.5162,0.3174
pdraw_spiral,resnet50,V11PE03,1,shadow,1,0.9902,0.9838,0.9164,0.9004
pdraw_spiral,resnet50,V11PE03,1,shadow,2,0.9697,0.9493,0.8146,0.7934
pdraw_spiral,resnet50,V11PE03,1,shadow,3,0.9495,0.887,0.7289,0.721
pdraw_spiral,resnet50,V11PE03,1,shadow,4,0.9186,0.8479,0.6821,0.6749
pdraw_spiral,resnet50,V11PE03,1,shadow,5,0.9129,0.8169,0.6681,0.7709
pdraw_spiral,resnet50,V11PE03,1,perspective,1,0.9153,0.8749,0.7427,0.746
pdraw_spiral,resnet50,V11PE03,1,perspective,2,0.93,0.9021,0.7816,0.7767
pdraw_spiral,resnet50,V11PE03,1,perspective,3,0.9109,0.881,0.7796,0.687
pdraw_spiral,resnet50,V11PE03,1,perspective,4,0.891,0.859,0.7344,0.634
pdraw_spiral,resnet50,V11PE03,1,perspective,5,0.9003,0.8712,0.7602,0.5864
pdraw_spiral,resnet50,V11PE03,1,rotation,1,0.9234,0.9252,0.8086,0.6944
pdraw_spiral,resnet50,V11PE03,1,rotation,2,0.6475,0.5648,0.4984,0.4118
pdraw_spiral,resnet50,V11PE03,1,rotation,3,0.6464,0.8357,0.6007,0.5906
pdraw_spiral,resnet50,V11PE03,1,rotation,4,0.3505,0.2017,0.2514,0.2256
pdraw_spiral,resnet50,V11PE03,1,rotation,5,0.2459,0.4996,0.3419,0.1807
pdraw_spiral,resnet50,V08PE01,1,jpeg_compression,1,0.9615,0.8834,0.8133,0.7711
pdraw_spiral,resnet50,V08PE01,1,jpeg_compression,2,0.9222,0.7952,0.7215,0.6944
pdraw_spiral,resnet50,V08PE01,1,jpeg_compression,3,0.7458,0.673,0.5473,0.3689
pdraw_spiral,resnet50,V08PE01,1,jpeg_compression,4,0.6972,0.6313,0.4969,0.3688
pdraw_spiral,resnet50,V08PE01,1,jpeg_compression,5,0.6394,0.6104,0.3614,0.3422
pdraw_spiral,resnet50,V08PE01,1,gaussian_blur,1,0.8729,0.8497,0.7121,0.6742
