dataset,model,image,y_true,corruption,level,pearson_clean,spearman_clean,ssim_clean,iou_top20_clean
handpd_spiral,resnet50,0104-2,0,contrast,3,0.991,0.9192,0.9617,0.9235
handpd_spiral,resnet50,0104-2,0,contrast,4,0.967,0.7668,0.7901,0.7384
handpd_spiral,resnet50,0104-2,0,contrast,5,0.928,0.7262,0.7384,0.575
handpd_spiral,resnet50,0104-2,0,brightness,1,0.3981,0.5456,0.5665,0.2353
handpd_spiral,resnet50,0104-2,0,brightness,2,0.4451,0.3064,0.5401,0.2161
handpd_spiral,resnet50,0104-2,0,brightness,3,0.706,0.5231,0.7245,0.3366
handpd_spiral,resnet50,0104-2,0,brightness,4,0.5389,0.4588,0.6119,0.2782
handpd_spiral,resnet50,0104-2,0,brightness,5,0.481,0.3719,0.553,0.2723
handpd_spiral,resnet50,0104-2,0,shadow,1,0.9538,0.7258,0.7312,0.5916
handpd_spiral,resnet50,0104-2,0,shadow,2,0.8537,0.5854,0.5936,0.39
handpd_spiral,resnet50,0104-2,0,shadow,3,0.4512,0.4454,0.547,0.2272
handpd_spiral,resnet50,0104-2,0,shadow,4,0.2595,0.3584,0.5088,0.1444
handpd_spiral,resnet50,0104-2,0,shadow,5,0.2206,0.2999,0.4686,0.1172
handpd_spiral,resnet50,0104-2,0,perspective,1,0.4475,0.7099,0.7764,0.4714
handpd_spiral,resnet50,0104-2,0,perspective,2,0.3074,0.4584,0.6417,0.2548
handpd_spiral,resnet50,0104-2,0,perspective,3,0.1214,0.4009,0.5426,0.1967
handpd_spiral,resnet50,0104-2,0,perspective,4,-0.0509,0.0554,0.4853,0.094
handpd_spiral,resnet50,0104-2,0,perspective,5,0.0378,0.2638,0.6404,0.2178
handpd_spiral,resnet50,0104-2,0,rotation,1,-0.0061,0.4561,0.6216,0.2161
handpd_spiral,resnet50,0104-2,0,rotation,2,0.0453,0.3784,0.5742,0.1661
handpd_spiral,resnet50,0104-2,0,rotation,3,-0.0564,0.4739,0.595,0.1393
handpd_spiral,resnet50,0104-2,0,rotation,4,0.2093,0.3232,0.6795,0.1577
handpd_spiral,resnet50,0104-2,0,rotation,5,-0.0804,0.14,0.4076,0.0674
handpd_spiral,resnet50,0287-3,0,jpeg_compression,1,0.9969,0.9863,0.9721,0.9495
handpd_spiral,resnet50,0287-3,0,jpeg_compression,2,0.947,0.9335,0.8499,0.7565
handpd_spiral,resnet50,0287-3,0,jpeg_compression,3,0.9346,0.8923,0.8094,0.7279
handpd_spiral,resnet50,0287-3,0,jpeg_compression,4,0.5891,0.5947,0.6026,0.4859
handpd_spiral,resnet50,0287-3,0,jpeg_compression,5,0.2814,0.5834,0.3898,0.223
handpd_spiral,resnet50,0287-3,0,gaussian_blur,1,0.9388,0.9272,0.8245,0.69
handpd_spiral,resnet50,0287-3,0,gaussian_blur,2,0.8694,0.8177,0.7618,0.6344
handpd_spiral,resnet50,0287-3,0,gaussian_blur,3,0.609,0.8054,0.6939,0.5877
handpd_spiral,resnet50,0287-3,0,gaussian_blur,4,0.4948,0.7809,0.6892,0.5696
handpd_spiral,resnet50,0287-3,0,gaussian_blur,5,0.2309,0.7709,0.6079,0.4656
handpd_spiral,resnet50,0287-3,0,gaussian_noise,1,0.996,0.9951,0.9849,0.9293
handpd_spiral,resnet50,0287-3,0,gaussian_noise,2,0.9036,0.9289,0.8428,0.6381
handpd_spiral,resnet50,0287-3,0,gaussian_noise,3,0.8545,0.7756,0.6958,0.5453
handpd_spiral,resnet50,0287-3,0,gaussian_noise,4,0.8205,0.8284,0.4614,0.5577
handpd_spiral,resnet50,0287-3,0,gaussian_noise,5,0.5655,0.6406,0.4202,0.3575
handpd_spiral,resnet50,0287-3,0,contrast,1,0.8988,0.861,0.7151,0.6617
handpd_spiral,resnet50,0287-3,0,contrast,2,0.944,0.9031,0.8248,0.7069
handpd_spiral,resnet50,0287-3,0,contrast,3,0.9873,0.9693,0.958,0.8656
handpd_spiral,resnet50,0287-3,0,contrast,4,0.9938,0.9876,0.977,0.8542
handpd_spiral,resnet50,0287-3,0,contrast,5,0.9697,0.8978,0.8447,0.7611
handpd_spiral,resnet50,0287-3,0,brightness,1,0.6817,0.4667,0.4569,0.3915
handpd_spiral,resnet50,0287-3,0,brightness,2,0.6455,0.4485,0.4629,0.3601
handpd_spiral,resnet50,0287-3,0,brightness,3,0.839,0.5875,0.5541,0.5172
handpd_spiral,resnet50,0287-3,0,brightness,4,0.5063,0.4637,0.3309,0.3532
handpd_spiral,resnet50,0287-3,0,brightness,5,0.4574,0.4634,0.324,0.2996
handpd_spiral,resnet50,0287-3,0,shadow,1,0.9719,0.8106,0.7177,0.7963
handpd_spiral,resnet50,0287-3,0,shadow,2,0.9522,0.7356,0.5649,0.7518
handpd_spiral,resnet50,0287-3,0,shadow,3,0.8828,0.5883,0.4946,0.559
handpd_spiral,resnet50,0287-3,0,shadow,4,0.8016,0.45,0.4399,0.5125
handpd_spiral,resnet50,0287-3,0,shadow,5,0.7689,0.4634,0.409,0.4877
handpd_spiral,resnet50,0287-3,0,perspective,1,0.7534,0.6911,0.618,0.5267
handpd_spiral,resnet50,0287-3,0,perspective,2,0.4568,0.4629,0.4846,0.2696
handpd_spiral,resnet50,0287-3,0,perspective,3,0.3985,0.3913,0.4218,0.2358
handpd_spiral,resnet50,0287-3,0,perspective,4,0.3844,0.2901,0.3679,0.2163
handpd_spiral,resnet50,0287-3,0,perspective,5,0.5582,0.3006,0.4259,0.3086
handpd_spiral,resnet50,0287-3,0,rotation,1,0.8805,0.7426,0.6173,0.621
handpd_spiral,resnet50,0287-3,0,rotation,2,0.3013,0.3483,0.406,0.2567
handpd_spiral,resnet50,0287-3,0,rotation,3,0.3272,0.226,0.233,0.2345
handpd_spiral,resnet50,0287-3,0,rotation,4,0.6406,0.5881,0.3567,0.4793
handpd_spiral,resnet50,0287-3,0,rotation,5,0.1642,0.2078,0.1912,0.1627
handpd_spiral,resnet50,0104-1,0,jpeg_compression,1,0.8295,0.9327,0.9346,0.7345
handpd_spiral,resnet50,0104-1,0,jpeg_compression,2,0.3665,0.8033,0.8916,0.6265
handpd_spiral,resnet50,0104-1,0,jpeg_compression,3,0.8715,0.9988,0.9413,1.0
handpd_spiral,resnet50,0104-1,0,jpeg_compression,4,0.3138,0.8026,0.9141,0.6265
handpd_spiral,resnet50,0104-1,0,jpeg_compression,5,0.7048,0.4373,0.684,0.2102
handpd_spiral,resnet50,0104-1,0,gaussian_blur,1,0.898,0.9993,0.9749,1.0
handpd_spiral,resnet50,0104-1,0,gaussian_blur,2,0.8609,0.999,0.9676,1.0
handpd_spiral,resnet50,0104-1,0,gaussian_blur,3,0.3913,0.8038,0.9274,0.6265
handpd_spiral,resnet50,0104-1,0,gaussian_blur,4,0.3493,0.6235,0.8933,0.4719
handpd_spiral,resnet50,0104-1,0,gaussian_blur,5,0.3382,0.4905,0.8317,0.3229
handpd_spiral,resnet50,0104-1,0,gaussian_noise,1,0.8988,0.7892,0.8527,0.5864
handpd_spiral,resnet50,0104-1,0,gaussian_noise,2,0.9817,0.8825,0.9837,0.7161
handpd_spiral,resnet50,0104-1,0,gaussian_noise,3,0.4441,0.543,0.7732,0.3143
handpd_spiral,resnet50,0104-1,0,gaussian_noise,4,0.562,0.3334,0.5684,0.1506
handpd_spiral,resnet50,0104-1,0,gaussian_noise,5,0.2203,0.062,0.3399,0.1198
handpd_spiral,resnet50,0104-1,0,contrast,1,0.9842,0.9998,0.9865,1.0
handpd_spiral,resnet50,0104-1,0,contrast,2,0.9794,0.9997,0.9811,1.0
handpd_spiral,resnet50,0104-1,0,contrast,3,0.9937,0.8508,0.9705,0.675
handpd_spiral,resnet50,0104-1,0,contrast,4,0.3659,0.7221,0.8131,0.5036
handpd_spiral,resnet50,0104-1,0,contrast,5,0.5602,0.7141,0.8574,0.5034
handpd_spiral,resnet50,0104-1,0,brightness,1,0.0949,0.1633,0.5062,0.1106
handpd_spiral,resnet50,0104-1,0,brightness,2,0.3683,0.3951,0.6436,0.1226
handpd_spiral,resnet50,0104-1,0,brightness,3,0.8166,0.4736,0.6771,0.21
handpd_spiral,resnet50,0104-1,0,brightness,4,0.5611,0.4966,0.6746,0.2751
handpd_spiral,resnet50,0104-1,0,brightness,5,0.5152,0.4416,0.6021,0.2179
handpd_spiral,resnet50,0104-1,0,shadow,1,0.9564,0.7238,0.8601,0.4978
handpd_spiral,resnet50,0104-1,0,shadow,2,0.79,0.4365,0.6138,0.2045
handpd_spiral,resnet50,0104-1,0,shadow,3,0.6127,0.3236,0.4891,0.1686
handpd_spiral,resnet50,0104-1,0,shadow,4,0.4604,0.1989,0.3796,0.1297
handpd_spiral,resnet50,0104-1,0,shadow,5,0.3818,0.1552,0.3486,0.1265
handpd_spiral,resnet50,0104-1,0,perspective,1,0.8499,0.7795,0.9124,0.5132
handpd_spiral,resnet50,0104-1,0,perspective,2,0.1181,0.254,0.6461,0.2027
handpd_spiral,resnet50,0104-1,0,perspective,3,-0.0374,0.1965,0.5302,0.0628
handpd_spiral,resnet50,0104-1,0,perspective,4,0.2585,0.4779,0.6347,0.3185
handpd_spiral,resnet50,0104-1,0,perspective,5,0.2644,0.4129,0.6836,0.3122
handpd_spiral,resnet50,0104-1,0,rotation,1,0.3033,0.7223,0.8637,0.6928
handpd_spiral,resnet50,0104-1,0,rotation,2,0.634,0.4222,0.6928,0.3418
handpd_spiral,resnet50,0104-1,0,rotation,3,0.1904,0.2759,0.5563,0.2092
handpd_spiral,resnet50,0104-1,0,rotation,4,-0.1112,-0.0084,0.4034,0.0212
handpd_spiral,resnet50,0104-1,0,rotation,5,0.4289,0.5353,0.6114,0.3846
handpd_spiral,resnet50,0127-2,0,jpeg_compression,1,0.9589,0.8826,0.9449,0.8469
handpd_spiral,resnet50,0127-2,0,jpeg_compression,2,0.916,0.7569,0.9105,0.6548
handpd_spiral,resnet50,0127-2,0,jpeg_compression,3,0.7583,0.7556,0.8962,0.6548
handpd_spiral,resnet50,0127-2,0,jpeg_compression,4,0.9248,0.7571,0.9137,0.6548
handpd_spiral,resnet50,0127-2,0,jpeg_compression,5,0.1252,0.1992,0.5621,0.0663
handpd_spiral,resnet50,0127-2,0,gaussian_blur,1,0.9993,1.0,0.9986,1.0
handpd_spiral,resnet50,0127-2,0,gaussian_blur,2,0.9956,0.9997,0.9891,1.0
handpd_spiral,resnet50,0127-2,0,gaussian_blur,3,0.9996,1.0,0.9993,1.0
handpd_spiral,resnet50,0127-2,0,gaussian_blur,4,0.9969,0.9999,0.9965,1.0
handpd_spiral,resnet50,0127-2,0,gaussian_blur,5,0.9746,0.9983,0.9693,1.0
handpd_spiral,resnet50,0127-2,0,gaussian_noise,1,0.9926,0.9996,0.9861,1.0
handpd_spiral,resnet50,0127-2,0,gaussian_noise,2,0.9746,0.9275,0.9778,0.7345
handpd_spiral,resnet50,0127-2,0,gaussian_noise,3,0.9676,0.7801,0.9079,0.5821
handpd_spiral,resnet50,0127-2,0,gaussian_noise,4,0.3885,0.43,0.7123,0.1496
handpd_spiral,resnet50,0127-2,0,gaussian_noise,5,0.2607,0.1805,0.4581,0.0842
handpd_spiral,resnet50,0127-2,0,contrast,1,0.9857,0.8362,0.936,0.568
handpd_spiral,resnet50,0127-2,0,contrast,2,0.9977,0.9242,0.9834,0.7345
handpd_spiral,resnet50,0127-2,0,contrast,3,0.9977,0.9265,0.9951,0.7345
handpd_spiral,resnet50,0127-2,0,contrast,4,0.9953,0.9268,0.9929,0.7345
handpd_spiral,resnet50,0127-2,0,contrast,5,0.9603,0.7447,0.9078,0.4971
handpd_spiral,resnet50,0127-2,0,brightness,1,0.792,0.7363,0.8773,0.4394
handpd_spiral,resnet50,0127-2,0,brightness,2,0.9788,0.9996,0.9633,1.0
handpd_spiral,resnet50,0127-2,0,brightness,3,0.9922,0.9999,0.9862,1.0
handpd_spiral,resnet50,0127-2,0,brightness,4,0.7543,0.5678,0.6311,0.3757
handpd_spiral,resnet50,0127-2,0,brightness,5,0.6868,0.4935,0.4912,0.2925
handpd_spiral,resnet50,0127-2,0,shadow,1,0.9948,0.881,0.9734,0.6182
handpd_spiral,resnet50,0127-2,0,shadow,2,0.9944,0.6582,0.8642,0.4557
handpd_spiral,resnet50,0127-2,0,shadow,3,0.7815,0.3798,0.6451,0.1512
handpd_spiral,resnet50,0127-2,0,shadow,4,0.455,0.267,0.5568,0.1105
handpd_spiral,resnet50,0127-2,0,shadow,5,0.2154,0.1721,0.5222,0.0759
handpd_spiral,resnet50,0127-2,0,perspective,1,0.4246,0.5782,0.8444,0.4319
handpd_spiral,resnet50,0127-2,0,perspective,2,0.0466,0.3113,0.7049,0.2136
handpd_spiral,resnet50,0127-2,0,perspective,3,0.3909,0.6027,0.8185,0.382
handpd_spiral,resnet50,0127-2,0,perspective,4,0.0422,0.4774,0.7454,0.2827
handpd_spiral,resnet50,0127-2,0,perspective,5,-0.0278,0.4312,0.7282,0.2102
handpd_spiral,resnet50,0127-2,0,rotation,1,-0.0126,0.5227,0.8048,0.3575
handpd_spiral,resnet50,0127-2,0,rotation,2,0.0376,0.6644,0.7717,0.3413
handpd_spiral,resnet50,0127-2,0,rotation,3,0.0385,0.5002,0.8079,0.3229
handpd_spiral,resnet50,0127-2,0,rotation,4,0.2882,0.5117,0.7024,0.3951
handpd_spiral,resnet50,0127-2,0,rotation,5,-0.0511,0.1359,0.536,0.1297
handpd_spiral,resnet50,0054-4,1,jpeg_compression,1,0.9953,0.993,0.9518,0.8997
handpd_spiral,resnet50,0054-4,1,jpeg_compression,2,0.9869,0.9833,0.9199,0.8362
handpd_spiral,resnet50,0054-4,1,jpeg_compression,3,0.9666,0.9722,0.8969,0.7066
handpd_spiral,resnet50,0054-4,1,jpeg_compression,4,0.9576,0.9602,0.8765,0.7183
handpd_spiral,resnet50,0054-4,1,jpeg_compression,5,0.7621,0.8298,0.6519,0.462
handpd_spiral,resnet50,0054-4,1,gaussian_blur,1,0.9809,0.9799,0.8689,0.7965
handpd_spiral,resnet50,0054-4,1,gaussian_blur,2,0.9433,0.95,0.7945,0.6784
handpd_spiral,resnet50,0054-4,1,gaussian_blur,3,0.9112,0.9209,0.7448,0.6128
handpd_spiral,resnet50,0054-4,1,gaussian_blur,4,0.8761,0.8973,0.7042,0.5272
handpd_spiral,resnet50,0054-4,1,gaussian_blur,5,0.8369,0.855,0.6759,0.4559
handpd_spiral,resnet50,0054-4,1,gaussian_noise,1,0.9952,0.9961,0.9799,0.8754
handpd_spiral,resnet50,0054-4,1,gaussian_noise,2,0.9711,0.9763,0.8962,0.6761
handpd_spiral,resnet50,0054-4,1,gaussian_noise,3,0.9323,0.9467,0.8391,0.5725
handpd_spiral,resnet50,0054-4,1,gaussian_noise,4,0.9086,0.92,0.7879,0.5683
handpd_spiral,resnet50,0054-4,1,gaussian_noise,5,0.9176,0.9208,0.8111,0.617
handpd_spiral,resnet50,0054-4,1,contrast,1,0.7313,0.8356,0.6463,0.3741
handpd_spiral,resnet50,0054-4,1,contrast,2,0.8875,0.9036,0.7698,0.5692
handpd_spiral,resnet50,0054-4,1,contrast,3,0.9617,0.9682,0.8832,0.691
handpd_spiral,resnet50,0054-4,1,contrast,4,0.9689,0.9745,0.9189,0.738
handpd_spiral,resnet50,0054-4,1,contrast,5,0.905,0.9402,0.8556,0.526
handpd_spiral,resnet50,0054-4,1,brightness,1,0.9667,0.9674,0.9126,0.7338
handpd_spiral,resnet50,0054-4,1,brightness,2,0.9862,0.988,0.9528,0.7846
handpd_spiral,resnet50,0054-4,1,brightness,3,0.9883,0.9905,0.9532,0.8563
handpd_spiral,resnet50,0054-4,1,brightness,4,0.7767,0.7552,0.6257,0.4614
handpd_spiral,resnet50,0054-4,1,brightness,5,0.8157,0.8083,0.6669,0.5025
handpd_spiral,resnet50,0054-4,1,shadow,1,0.99,0.9936,0.9722,0.8503
handpd_spiral,resnet50,0054-4,1,shadow,2,0.9568,0.9711,0.9297,0.6631
handpd_spiral,resnet50,0054-4,1,shadow,3,0.9233,0.9301,0.8509,0.5837
handpd_spiral,resnet50,0054-4,1,shadow,4,0.9186,0.9228,0.8362,0.5888
handpd_spiral,resnet50,0054-4,1,shadow,5,0.9048,0.9111,0.8302,0.5498
handpd_spiral,resnet50,0054-4,1,perspective,1,0.8808,0.8844,0.7565,0.6034
handpd_spiral,resnet50,0054-4,1,perspective,2,0.7159,0.6712,0.5543,0.3935
handpd_spiral,resnet50,0054-4,1,perspective,3,0.7204,0.7251,0.543,0.3963
handpd_spiral,resnet50,0054-4,1,perspective,4,0.6055,0.572,0.4796,0.3426
handpd_spiral,resnet50,0054-4,1,perspective,5,0.7082,0.6969,0.5184,0.4582
handpd_spiral,resnet50,0054-4,1,rotation,1,0.7569,0.6707,0.6407,0.5115
handpd_spiral,resnet50,0054-4,1,rotation,2,0.4851,0.6603,0.6149,0.3818
handpd_spiral,resnet50,0054-4,1,rotation,3,0.4873,0.3746,0.4587,0.3475
handpd_spiral,resnet50,0054-4,1,rotation,4,0.2828,0.43,0.4457,0.2352
handpd_spiral,resnet50,0054-4,1,rotation,5,0.1688,0.255,0.3531,0.2136
handpd_spiral,resnet50,0218-4,1,jpeg_compression,1,0.9895,0.96,0.9294,0.8916
handpd_spiral,resnet50,0218-4,1,jpeg_compression,2,0.9748,0.9771,0.8928,0.8578
handpd_spiral,resnet50,0218-4,1,jpeg_compression,3,0.9718,0.9017,0.8556,0.825
handpd_spiral,resnet50,0218-4,1,jpeg_compression,4,0.9553,0.8133,0.7928,0.7481
handpd_spiral,resnet50,0218-4,1,jpeg_compression,5,0.8899,0.6783,0.662,0.3806
handpd_spiral,resnet50,0218-4,1,gaussian_blur,1,0.9856,0.9839,0.9309,0.8842
handpd_spiral,resnet50,0218-4,1,gaussian_blur,2,0.9642,0.8928,0.7993,0.781
handpd_spiral,resnet50,0218-4,1,gaussian_blur,3,0.9136,0.7339,0.708,0.5585
handpd_spiral,resnet50,0218-4,1,gaussian_blur,4,0.8991,0.7222,0.6875,0.495
handpd_spiral,resnet50,0218-4,1,gaussian_blur,5,0.8925,0.669,0.6798,0.4814
handpd_spiral,resnet50,0218-4,1,gaussian_noise,1,0.9939,0.9919,0.9737,0.8761
handpd_spiral,resnet50,0218-4,1,gaussian_noise,2,0.9508,0.9472,0.8776,0.7527
handpd_spiral,resnet50,0218-4,1,gaussian_noise,3,0.9053,0.9229,0.7906,0.7276
handpd_spiral,resnet50,0218-4,1,gaussian_noise,4,0.8775,0.9309,0.7479,0.5587
handpd_spiral,resnet50,0218-4,1,gaussian_noise,5,0.6306,0.676,0.5653,0.3826
handpd_spiral,resnet50,0218-4,1,contrast,1,0.9568,0.8339,0.8109,0.7463
handpd_spiral,resnet50,0218-4,1,contrast,2,0.9758,0.9137,0.8686,0.7848
handpd_spiral,resnet50,0218-4,1,contrast,3,0.9929,0.9862,0.9641,0.9044
handpd_spiral,resnet50,0218-4,1,contrast,4,0.9644,0.956,0.8735,0.7186
handpd_spiral,resnet50,0218-4,1,contrast,5,0.8928,0.8883,0.7803,0.5863
handpd_spiral,resnet50,0218-4,1,brightness,1,0.743,0.7347,0.7066,0.5996
handpd_spiral,resnet50,0218-4,1,brightness,2,0.8861,0.844,0.7464,0.6627
handpd_spiral,resnet50,0218-4,1,brightness,3,0.9641,0.8909,0.8456,0.755
handpd_spiral,resnet50,0218-4,1,brightness,4,0.4332,0.5726,0.4893,0.2512
handpd_spiral,resnet50,0218-4,1,brightness,5,0.2485,0.4816,0.4242,0.1764
handpd_spiral,resnet50,0218-4,1,shadow,1,0.9864,0.9788,0.9212,0.8673
handpd_spiral,resnet50,0218-4,1,shadow,2,0.9398,0.9277,0.8317,0.8029
handpd_spiral,resnet50,0218-4,1,shadow,3,0.7306,0.7946,0.6817,0.6201
handpd_spiral,resnet50,0218-4,1,shadow,4,0.5806,0.6867,0.5519,0.5245
handpd_spiral,resnet50,0218-4,1,shadow,5,0.5091,0.6178,0.4979,0.4838
handpd_spiral,resnet50,0218-4,1,perspective,1,0.3821,0.7666,0.627,0.4299
handpd_spiral,resnet50,0218-4,1,perspective,2,0.3578,0.6763,0.5269,0.3761
handpd_spiral,resnet50,0218-4,1,perspective,3,0.397,0.7503,0.5834,0.4209
handpd_spiral,resnet50,0218-4,1,perspective,4,0.1711,0.5565,0.5858,0.2678
handpd_spiral,resnet50,0218-4,1,perspective,5,0.1217,0.4433,0.5478,0.2828
handpd_spiral,resnet50,0218-4,1,rotation,1,0.0866,0.5437,0.5124,0.1521
handpd_spiral,resnet50,0218-4,1,rotation,2,0.229,0.5209,0.5626,0.3163
handpd_spiral,resnet50,0218-4,1,rotation,3,-0.1379,0.1599,0.428,0.0472
handpd_spiral,resnet50,0218-4,1,rotation,4,0.338,0.4433,0.5107,0.4033
handpd_spiral,resnet50,0218-4,1,rotation,5,-0.2201,-0.0586,0.3572,0.0045
handpd_spiral,resnet50,0196-3,1,jpeg_compression,1,0.9635,0.9669,0.9052,0.8467
handpd_spiral,resnet50,0196-3,1,jpeg_compression,2,0.939,0.9433,0.8165,0.7681
handpd_spiral,resnet50,0196-3,1,jpeg_compression,3,0.8627,0.7844,0.6749,0.6546
handpd_spiral,resnet50,0196-3,1,jpeg_compression,4,0.7422,0.7835,0.6536,0.4835
handpd_spiral,resnet50,0196-3,1,jpeg_compression,5,0.7256,0.7982,0.6789,0.4892
handpd_spiral,resnet50,0196-3,1,gaussian_blur,1,0.9703,0.9495,0.8361,0.8386
handpd_spiral,resnet50,0196-3,1,gaussian_blur,2,0.8892,0.8293,0.7098,0.6665
handpd_spiral,resnet50,0196-3,1,gaussian_blur,3,0.8381,0.716,0.6758,0.6178
handpd_spiral,resnet50,0196-3,1,gaussian_blur,4,0.8088,0.7108,0.6391,0.6
handpd_spiral,resnet50,0196-3,1,gaussian_blur,5,0.6839,0.6874,0.5902,0.4435
handpd_spiral,resnet50,0196-3,1,gaussian_noise,1,0.9878,0.9945,0.962,0.885
handpd_spiral,resnet50,0196-3,1,gaussian_noise,2,0.9438,0.97,0.8594,0.753
handpd_spiral,resnet50,0196-3,1,gaussian_noise,3,0.8994,0.8734,0.7575,0.7284
handpd_spiral,resnet50,0196-3,1,gaussian_noise,4,0.8923,0.8589,0.719,0.6944
